row_type,candidate,architecture,feature_count,sensor_channels,train_rows,validation_rows,threshold_train_zero_fp,validation_auroc,validation_auprc,zero_fp_recall,valid_positive_foot_runs,detected_positive_foot_runs,coverage_fraction,normal_fp_runs,ice_cross_hazard_fp_runs,too_early_firings,invalid_firings,air_firings,touchdown_firings,post_fall_firings,median_pre_onset_risk_margin_ms,parameter_count,state_memory_bytes,history_memory_bytes,memory_bytes,macs,latency_ms,estimated_e84_latency_ms,expected_vela_compatibility,future_sample_count,hazard,run_id,profile_name,role,speed_mps,foot,positive_run,detected,any_firing,first_physical_onset_sample,first_detected_sample,pre_onset_risk_margin_ms,max_score,threshold
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v04,sand_solref_interpolation_1of3,sink_candidate,0.2,right,False,False,False,,,,0.02864509981106934,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v04,sand_solref_interpolation_2of3,sink_candidate,0.2,left,False,False,False,,,,0.04836933971632424,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v04,sand_solref_interpolation_2of3,sink_candidate,0.2,right,False,False,False,,,,0.03176433019851825,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.045408352633364936,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.046775267552077476,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.04774561798628482,0.9999915184798607
profile_speed_foot,C3,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.07041188971419714,0.9999915184798607
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v03,marble,hard_negative,0.1,left,False,False,False,,,,0.13601974671761902,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v03,marble,hard_negative,0.1,right,False,False,False,,,,0.6943572628953862,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v03,concrete,hard_negative,0.1,left,False,False,False,,,,0.03983348000565616,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v03,concrete,hard_negative,0.1,right,False,False,False,,,,0.6322273729818383,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v03,sand_walking_support_v1_hardened,hard_negative,0.1,left,False,False,False,,,,0.34494209225541084,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v03,sand_walking_support_v1_hardened,hard_negative,0.1,right,False,False,False,,,,0.13777430509261943,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v03,ice,slip_candidate,0.1,left,True,False,False,289,,,0.9999650695082761,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v03,ice,slip_candidate,0.1,right,True,False,False,949,,,0.9999762524925877,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v03,sand_solref_interpolation_1of3,sink_candidate,0.1,left,False,False,False,,,,0.021072643828478302,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v03,sand_solref_interpolation_1of3,sink_candidate,0.1,right,False,False,False,,,,0.07241437390255016,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v03,sand_solref_interpolation_2of3,sink_candidate,0.1,left,False,False,False,,,,0.008624437759731172,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v03,sand_solref_interpolation_2of3,sink_candidate,0.1,right,False,False,False,,,,0.0356878019922541,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.008245493085472245,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,right,False,False,False,,,,0.038564381225387044,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.00760931659229228,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,right,False,False,False,,,,0.0905007450100167,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v03,marble,hard_negative,0.15,left,False,False,False,,,,0.09828799177115266,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v03,marble,hard_negative,0.15,right,False,False,False,,,,0.7062625166979304,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v03,concrete,hard_negative,0.15,left,False,False,False,,,,0.04878595450871779,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v03,concrete,hard_negative,0.15,right,False,False,False,,,,0.5929458440857704,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v03,sand_walking_support_v1_hardened,hard_negative,0.15,left,False,False,False,,,,0.18292503395416607,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v03,sand_walking_support_v1_hardened,hard_negative,0.15,right,False,False,False,,,,0.15222938013608336,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v03,ice,slip_candidate,0.15,left,True,False,False,279,,,0.9999632818499876,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v03,ice,slip_candidate,0.15,right,True,False,False,2919,,,0.9999037461083069,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v03,sand_solref_interpolation_1of3,sink_candidate,0.15,left,False,False,False,,,,0.0828213316202331,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v03,sand_solref_interpolation_1of3,sink_candidate,0.15,right,False,False,False,,,,0.06540787129656439,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v03,sand_solref_interpolation_2of3,sink_candidate,0.15,left,True,False,False,1779,,,0.9999996524856467,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v03,sand_solref_interpolation_2of3,sink_candidate,0.15,right,True,False,False,1799,,,1.0,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,left,True,False,False,1799,,,0.9999995720483357,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,right,True,False,False,1819,,,0.9595687927864543,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,left,True,True,True,1739,1749,-10,0.999999998471939,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,right,True,False,False,1769,,,0.9869783003954038,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v03,marble,hard_negative,0.2,left,False,False,False,,,,0.16401970676819047,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v03,marble,hard_negative,0.2,right,False,False,False,,,,0.6897841056342376,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v03,concrete,hard_negative,0.2,left,False,False,False,,,,0.08521037759052892,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v03,concrete,hard_negative,0.2,right,False,False,False,,,,0.5971918579138363,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v03,sand_walking_support_v1_hardened,hard_negative,0.2,left,False,False,False,,,,0.16324679682971113,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v03,sand_walking_support_v1_hardened,hard_negative,0.2,right,False,False,False,,,,0.16640060747359461,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v03,ice,slip_candidate,0.2,left,True,False,False,239,,,0.9999992492788137,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v03,ice,slip_candidate,0.2,right,True,False,False,939,,,0.9999528873311279,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v03,sand_solref_interpolation_1of3,sink_candidate,0.2,left,False,False,False,,,,0.062075252831105036,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v03,sand_solref_interpolation_1of3,sink_candidate,0.2,right,False,False,False,,,,0.06979159245017383,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v03,sand_solref_interpolation_2of3,sink_candidate,0.2,left,False,False,False,,,,0.037380861233343075,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v03,sand_solref_interpolation_2of3,sink_candidate,0.2,right,False,False,False,,,,0.022491113426598888,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.00960858611118087,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v03,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.029200433399734462,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.00936511511332962,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v03,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.063635717906632,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v04,marble,hard_negative,0.1,left,False,False,False,,,,0.6320322322296701,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p10_v04,marble,hard_negative,0.1,right,False,False,False,,,,0.055020907554646524,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v04,concrete,hard_negative,0.1,left,False,False,False,,,,0.20484181898522522,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p10_v04,concrete,hard_negative,0.1,right,False,False,False,,,,0.0401973254341225,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v04,sand_walking_support_v1_hardened,hard_negative,0.1,left,False,False,False,,,,0.05605423955352481,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p10_v04,sand_walking_support_v1_hardened,hard_negative,0.1,right,False,False,False,,,,0.01738101057328916,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v04,ice,slip_candidate,0.1,left,True,False,False,239,,,0.9999595425913829,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p10_v04,ice,slip_candidate,0.1,right,True,False,False,349,,,0.999925281200477,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v04,sand_solref_interpolation_1of3,sink_candidate,0.1,left,False,False,False,,,,0.03125056392731925,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p10_v04,sand_solref_interpolation_1of3,sink_candidate,0.1,right,False,False,False,,,,0.01294480155484553,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v04,sand_solref_interpolation_2of3,sink_candidate,0.1,left,True,False,False,2409,,,0.9999999999301263,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p10_v04,sand_solref_interpolation_2of3,sink_candidate,0.1,right,True,False,False,1839,,,0.9999998907766251,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.12165913310950302,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.1,right,True,False,False,1859,,,0.9999999998906668,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,left,False,False,False,,,,0.05929793867937836,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.1,right,True,False,False,1859,,,0.9999920426904899,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v04,marble,hard_negative,0.15,left,False,False,False,,,,0.4730062082026522,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p15_v04,marble,hard_negative,0.15,right,False,False,False,,,,0.0848801434064295,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v04,concrete,hard_negative,0.15,left,False,False,False,,,,0.22681687849517,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p15_v04,concrete,hard_negative,0.15,right,False,False,False,,,,0.028681298597413703,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v04,sand_walking_support_v1_hardened,hard_negative,0.15,left,False,False,False,,,,0.1332368576935528,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p15_v04,sand_walking_support_v1_hardened,hard_negative,0.15,right,False,False,False,,,,0.050651160831073676,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v04,ice,slip_candidate,0.15,left,True,False,False,239,,,0.9999903999990252,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p15_v04,ice,slip_candidate,0.15,right,True,False,False,359,,,0.9999971778791349,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v04,sand_solref_interpolation_1of3,sink_candidate,0.15,left,False,False,False,,,,0.08311743474816906,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p15_v04,sand_solref_interpolation_1of3,sink_candidate,0.15,right,False,False,False,,,,0.023830953877434294,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v04,sand_solref_interpolation_2of3,sink_candidate,0.15,left,False,False,False,,,,0.021938656450954646,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p15_v04,sand_solref_interpolation_2of3,sink_candidate,0.15,right,False,False,False,,,,0.09108020819051867,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,left,False,False,False,,,,0.020905263600507665,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p15_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.15,right,False,False,False,,,,0.12214351445732897,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,left,False,False,False,,,,0.020760408928362922,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p15_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.15,right,False,False,False,,,,0.19594931465411233,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v04,marble,hard_negative,0.2,left,False,False,False,,,,0.6653435281798075,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,marble_native_0p20_v04,marble,hard_negative,0.2,right,False,False,False,,,,0.07987676700698146,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v04,concrete,hard_negative,0.2,left,False,False,False,,,,0.3089786614597762,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,concrete_native_0p20_v04,concrete,hard_negative,0.2,right,False,False,False,,,,0.053291047847328334,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v04,sand_walking_support_v1_hardened,hard_negative,0.2,left,False,False,False,,,,0.12479816949230155,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_hardened_0p20_v04,sand_walking_support_v1_hardened,hard_negative,0.2,right,False,False,False,,,,0.0975647073679723,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v04,ice,slip_candidate,0.2,left,True,False,False,229,,,0.9999956251852753,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,ice_native_0p20_v04,ice,slip_candidate,0.2,right,True,False,False,359,,,0.9999992366951427,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v04,sand_solref_interpolation_1of3,sink_candidate,0.2,left,False,False,False,,,,0.05321644931830697,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_1of3_0p20_v04,sand_solref_interpolation_1of3,sink_candidate,0.2,right,False,False,False,,,,0.021685075498671012,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v04,sand_solref_interpolation_2of3,sink_candidate,0.2,left,False,False,False,,,,0.03001201069214623,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_2of3_0p20_v04,sand_solref_interpolation_2of3,sink_candidate,0.2,right,False,False,False,,,,0.0760762331392833,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.028049903152827314,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_3of4_stronger_v2_0p20_v04,sand_solref_interpolation_3of4_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.11989713966300991,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,left,False,False,False,,,,0.02817973691502444,0.9999993903103247
profile_speed_foot,C4,logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slip,sand_solref_interpolation_5of6_stronger_v2_0p20_v04,sand_solref_interpolation_5of6_stronger_v2,sink_candidate,0.2,right,False,False,False,,,,0.17176110750410087,0.9999993903103247
