run_id,pair_id,pair_index,role,speed_mps,target_foot,target_phase,severity,material_profile,control_type,variation_index,phase_fraction,command_delay_s,lateral_offset_m,seed,duration_s,patch,pair_fingerprint,initial_policy_observation_sha256,sample_count,first_sample_time_s,last_sample_time_s,sample_spacing_max_error_s,first_fall_sample,first_fall_time_s,fall_occurred,fall_reason,post_fall_excluded_sample_count,left_first_loaded_touchdown_sample,right_first_loaded_touchdown_sample,patch_contact_application_count,finite_fusion20,full_trace_sha256,discarded,replaced,silently_relabelled
positive_0p15_right_mid_late_stance_moderate_ice_preregistered_v1,pair_070,70,positive,0.15,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608370,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",bf73905b02a853eeabf0b8dde230e029c8ffc880b2479d007a46bdf8737c9cfc,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,3051,True,fd50d556282dae09a1e14c493a23497bfbd6d47548bbe8fd9e2dc423cb70599c,False,False,False
control_0p15_right_mid_late_stance_moderate_ice_preregistered_v1,pair_070,70,control,0.15,right,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608370,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",bf73905b02a853eeabf0b8dde230e029c8ffc880b2479d007a46bdf8737c9cfc,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,3051,True,fd50d556282dae09a1e14c493a23497bfbd6d47548bbe8fd9e2dc423cb70599c,False,False,False
positive_0p15_right_mid_late_stance_moderate_ice_preregistered_v2,pair_071,71,positive,0.15,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608371,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",983073c5737eb29d0309ace6750c79f81e00dee3b020822c867460fe08031820,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5185,True,a1f7a998b7b5875a574cac32398ed65e1a6dc3616ffb3260d100075d9eb7a033,False,False,False
control_0p15_right_mid_late_stance_moderate_ice_preregistered_v2,pair_071,71,control,0.15,right,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608371,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",983073c5737eb29d0309ace6750c79f81e00dee3b020822c867460fe08031820,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5185,True,a1f7a998b7b5875a574cac32398ed65e1a6dc3616ffb3260d100075d9eb7a033,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v0,pair_072,72,positive,0.2,left,early_loading,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608372,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",3f3b2571283f767f2b8ea7f553ca059a5c1e2bca591e1e0769c3865e3b342d18,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11317,True,1a1822c6fec0c11cb5673b74297ad53781a210204d76a0782ab7406011e9fc8f,False,False,False
control_0p20_left_early_loading_native_strong_ice_v0,pair_072,72,control,0.2,left,early_loading,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608372,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",3f3b2571283f767f2b8ea7f553ca059a5c1e2bca591e1e0769c3865e3b342d18,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11317,True,1a1822c6fec0c11cb5673b74297ad53781a210204d76a0782ab7406011e9fc8f,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v1,pair_073,73,positive,0.2,left,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608373,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",bca3f4ad6b14e5847bf238d0ef957a4a648ab2ec4811dc89db619f034b3e8277,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,12933,True,e3e6599941561c94c2a685ad9979f526064cf5cfcee48331a85aed20517542b6,False,False,False
control_0p20_left_early_loading_native_strong_ice_v1,pair_073,73,control,0.2,left,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608373,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",bca3f4ad6b14e5847bf238d0ef957a4a648ab2ec4811dc89db619f034b3e8277,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,12933,True,e3e6599941561c94c2a685ad9979f526064cf5cfcee48331a85aed20517542b6,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v2,pair_074,74,positive,0.2,left,early_loading,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608374,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",07ac7248298a8fc597378944b68f6172e2c96e6962d4c2b6f14f8130ab3645ae,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,12567,True,85bbe3cdbc7dd3b0fd27fab14e0274225177b57a1ae17ff87a8696256d3cf6ba,False,False,False
control_0p20_left_early_loading_native_strong_ice_v2,pair_074,74,control,0.2,left,early_loading,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608374,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",07ac7248298a8fc597378944b68f6172e2c96e6962d4c2b6f14f8130ab3645ae,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,12567,True,85bbe3cdbc7dd3b0fd27fab14e0274225177b57a1ae17ff87a8696256d3cf6ba,False,False,False
positive_0p20_left_early_loading_moderate_ice_preregistered_v0,pair_075,75,positive,0.2,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608375,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",eae31344263edef9ab911ee93021d465fbbbc96439e6012fb325e2a4ba265e81,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11316,True,f135a171153dacaab75c1fce69adb7c125cfd4e63f48a605a46f98108ea13f06,False,False,False
control_0p20_left_early_loading_moderate_ice_preregistered_v0,pair_075,75,control,0.2,left,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608375,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",eae31344263edef9ab911ee93021d465fbbbc96439e6012fb325e2a4ba265e81,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11316,True,f135a171153dacaab75c1fce69adb7c125cfd4e63f48a605a46f98108ea13f06,False,False,False
positive_0p20_left_early_loading_moderate_ice_preregistered_v1,pair_076,76,positive,0.2,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608376,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",4e10ac0483f3ee2ce118bcffee224a5ebf86d6a0d53ba0e0179f03e5a5101359,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,13110,True,dc2b4d85305ac0cb4094eb9c583cdc093f78d649526a45ef74feadd083560f6d,False,False,False
control_0p20_left_early_loading_moderate_ice_preregistered_v1,pair_076,76,control,0.2,left,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608376,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",4e10ac0483f3ee2ce118bcffee224a5ebf86d6a0d53ba0e0179f03e5a5101359,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,13110,True,dc2b4d85305ac0cb4094eb9c583cdc093f78d649526a45ef74feadd083560f6d,False,False,False
positive_0p20_left_early_loading_moderate_ice_preregistered_v2,pair_077,77,positive,0.2,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608377,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",eb04030ca7ec5628d4b22d2b4c0db6963b513883b1899e2d8f2f1d46263f0ef7,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,12567,True,c0642b98a9d420fa79d58a37de4877955a9e122ae779f90e4e44d46b1deb33cd,False,False,False
control_0p20_left_early_loading_moderate_ice_preregistered_v2,pair_077,77,control,0.2,left,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608377,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",eb04030ca7ec5628d4b22d2b4c0db6963b513883b1899e2d8f2f1d46263f0ef7,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,12567,True,c0642b98a9d420fa79d58a37de4877955a9e122ae779f90e4e44d46b1deb33cd,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,pair_078,78,positive,0.2,left,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608378,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",43a5f05d55aa83b9762eb587f6dca69c6cb30e91a01c1d274947442695900faf,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,8654,True,62a3f0bb7f1f5cca88a6d52a6614cd258946ae12354fbc651c54c20c9cc58c47,False,False,False
control_0p20_left_mid_loading_early_stance_native_strong_ice_v0,pair_078,78,control,0.2,left,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608378,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",43a5f05d55aa83b9762eb587f6dca69c6cb30e91a01c1d274947442695900faf,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,8654,True,62a3f0bb7f1f5cca88a6d52a6614cd258946ae12354fbc651c54c20c9cc58c47,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,pair_079,79,positive,0.2,left,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608379,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",51a280b48052634e85afefe1ef7c42d7483649f5ab7271f501fbef7e9aa80c84,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,10107,True,b820c895c6c7bb37a38f01f355983faed6873c7a7f74f720847ccc186340de00,False,False,False
control_0p20_left_mid_loading_early_stance_native_strong_ice_v1,pair_079,79,control,0.2,left,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608379,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",51a280b48052634e85afefe1ef7c42d7483649f5ab7271f501fbef7e9aa80c84,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,10107,True,b820c895c6c7bb37a38f01f355983faed6873c7a7f74f720847ccc186340de00,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,pair_080,80,positive,0.2,left,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608380,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2a96604568a2d02cf4b527dcef190014a14c85a7dcf143c9c83256e398c1bd01,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10137,True,b34e5c56850b7ee8296b6224fdd868885510d7eda52fc271bd40d1c46feb510e,False,False,False
control_0p20_left_mid_loading_early_stance_native_strong_ice_v2,pair_080,80,control,0.2,left,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608380,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2a96604568a2d02cf4b527dcef190014a14c85a7dcf143c9c83256e398c1bd01,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10137,True,b34e5c56850b7ee8296b6224fdd868885510d7eda52fc271bd40d1c46feb510e,False,False,False
positive_0p20_left_mid_loading_early_stance_moderate_ice_preregistered_v0,pair_081,81,positive,0.2,left,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608381,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",fd2156a18382ce64b0b21653870f218f63209db3afd53ad768257aecb401ca35,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,8658,True,d55e555ee787cb6fcd5a38a18623aa7e6c1626ef5edf2b71711533ee617e0ad8,False,False,False
control_0p20_left_mid_loading_early_stance_moderate_ice_preregistered_v0,pair_081,81,control,0.2,left,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608381,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",fd2156a18382ce64b0b21653870f218f63209db3afd53ad768257aecb401ca35,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,8658,True,d55e555ee787cb6fcd5a38a18623aa7e6c1626ef5edf2b71711533ee617e0ad8,False,False,False
positive_0p20_left_mid_loading_early_stance_moderate_ice_preregistered_v1,pair_082,82,positive,0.2,left,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608382,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",72ab6170224af27b41ad86f104a27f00e7fe3910933f87ab848d2e38d287c81c,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,10716,True,aef39eb2c3a1394baded478b154aba86c0916b91075b826108e77e8210f89a18,False,False,False
control_0p20_left_mid_loading_early_stance_moderate_ice_preregistered_v1,pair_082,82,control,0.2,left,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608382,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",72ab6170224af27b41ad86f104a27f00e7fe3910933f87ab848d2e38d287c81c,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,10716,True,aef39eb2c3a1394baded478b154aba86c0916b91075b826108e77e8210f89a18,False,False,False
positive_0p20_left_mid_loading_early_stance_moderate_ice_preregistered_v2,pair_083,83,positive,0.2,left,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608383,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",214e64bd7d7226fa01f3802681836d44a3afcda434c157f31194f6f87162b8f7,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10145,True,823e9b72688fd3c59b2fe01d59170b71e4e066fdf47617d58fcf90bfe3473f90,False,False,False
control_0p20_left_mid_loading_early_stance_moderate_ice_preregistered_v2,pair_083,83,control,0.2,left,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608383,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",214e64bd7d7226fa01f3802681836d44a3afcda434c157f31194f6f87162b8f7,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10145,True,823e9b72688fd3c59b2fe01d59170b71e4e066fdf47617d58fcf90bfe3473f90,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v0,pair_084,84,positive,0.2,left,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608384,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",0b0e04e1514d5979eabfe60ddb782656a3903f320ba5dce20e460ce4109fd608,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,4068,True,3917b0ecdf6460e4e5e1af8a8eaacbd573dea096111677cb9e3993bf31c0adae,False,False,False
control_0p20_left_mid_late_stance_native_strong_ice_v0,pair_084,84,control,0.2,left,mid_late_stance,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608384,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",0b0e04e1514d5979eabfe60ddb782656a3903f320ba5dce20e460ce4109fd608,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,4068,True,3917b0ecdf6460e4e5e1af8a8eaacbd573dea096111677cb9e3993bf31c0adae,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v1,pair_085,85,positive,0.2,left,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608385,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",84a8e3bdecc6c9397bddfaa35d4ce0b8735b902134168ecf48457fd2dd5c5bef,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5224,True,97a828735cf1aaee6b658f1b2b2530f0ead96a9c712e54124793c503268af984,False,False,False
control_0p20_left_mid_late_stance_native_strong_ice_v1,pair_085,85,control,0.2,left,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608385,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",84a8e3bdecc6c9397bddfaa35d4ce0b8735b902134168ecf48457fd2dd5c5bef,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5224,True,97a828735cf1aaee6b658f1b2b2530f0ead96a9c712e54124793c503268af984,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v2,pair_086,86,positive,0.2,left,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608386,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",32693724136e86ddee6b4c44b170027ba470b5a187b419828274f73876982167,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5349,True,6c67b918b4b308f8a125b268c84d800650657f28f9e558d4a601ad8a3512c9e3,False,False,False
control_0p20_left_mid_late_stance_native_strong_ice_v2,pair_086,86,control,0.2,left,mid_late_stance,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608386,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",32693724136e86ddee6b4c44b170027ba470b5a187b419828274f73876982167,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5349,True,6c67b918b4b308f8a125b268c84d800650657f28f9e558d4a601ad8a3512c9e3,False,False,False
positive_0p20_left_mid_late_stance_moderate_ice_preregistered_v0,pair_087,87,positive,0.2,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608387,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",caf52c31e0691c24b226495360aa1f3c26f10ef2ac18b4469c6eebaa9a637c78,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,4064,True,5d9449864b880daadf36d88bcad71c0755263301d2b851ec8aa484b408037ca8,False,False,False
control_0p20_left_mid_late_stance_moderate_ice_preregistered_v0,pair_087,87,control,0.2,left,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608387,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",caf52c31e0691c24b226495360aa1f3c26f10ef2ac18b4469c6eebaa9a637c78,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,4064,True,5d9449864b880daadf36d88bcad71c0755263301d2b851ec8aa484b408037ca8,False,False,False
positive_0p20_left_mid_late_stance_moderate_ice_preregistered_v1,pair_088,88,positive,0.2,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608388,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",dddc775a6b05ea60b30982f94cfd510409e90ec3fccd4172665b0363d4bcfccf,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5466,True,196130a03d34df85e77b78d000e420a87dd5fa490624efe4c61ba0a37946a795,False,False,False
