run_id,pair_id,role,target_foot,foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,physical_onset_sample,maximum_anchor_drift_m,pre_fall_valid_sample_count,air_event_counted,post_fall_event_counted
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,left,4,2356,2685,,0.0029424724634736776,329,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,left,5,2957,3000,,0.0029918269719928503,43,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,right,0,42,89,,0.0020978031679987907,47,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,right,1,196,603,,0.006975690368562937,407,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,right,2,861,1206,,0.005400402471423149,345,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,right,3,1456,1804,,0.0067624179646372795,348,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,right,4,2047,2386,,0.007804141379892826,339,False,False
control_0p20_left_late_moderate_ice_preregistered,pilot_pair_17,control,left,right,5,2650,2985,,0.0069425455294549465,335,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,0,36,245,,0.002386171603575349,209,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,1,407,742,,0.015082567930221558,335,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,2,903,1245,,0.020946640521287918,342,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,3,1247,1251,,0.00032055031624622643,4,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,4,1253,1256,,0.00032818224281072617,3,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,5,1258,1260,,0.00026648552739061415,2,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,6,1403,1439,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,7,1450,1452,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,8,1605,1639,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,9,1791,1936,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,10,1950,2588,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,11,2596,2602,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,12,2753,2773,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,13,2781,2799,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,left,14,2800,2962,,,0,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,0,42,91,,0.01775905303657055,49,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,1,205,320,281,0.0906224250793457,115,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,2,321,368,360,0.06974508613348007,47,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,3,369,377,,0.014296339824795723,8,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,4,378,382,,0.0064431834034621716,4,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,5,383,388,,0.008594099432229996,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,6,389,393,,0.0064768376760184765,4,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,7,394,399,,0.00871224608272314,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,8,400,403,,0.004346549045294523,3,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,9,691,797,779,0.08239828795194626,106,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,10,798,808,,0.01635301113128662,10,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,11,809,819,,0.01644725538790226,10,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,12,820,837,,0.03035784885287285,17,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,13,838,850,,0.021861039102077484,12,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,14,851,852,,0.0,1,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,15,853,858,,0.00817046221345663,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,16,859,868,,0.0163086149841547,9,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,17,869,882,,0.023937063291668892,13,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,18,884,892,,0.013189427554607391,8,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,19,893,898,,0.007312459871172905,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,20,899,918,,0.030956778675317764,19,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,21,919,962,956,0.06016901135444641,43,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,22,963,968,,0.005127419717609882,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,23,969,974,,0.005055853631347418,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,24,975,998,,0.026901546865701675,23,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,25,999,1014,,0.016595901921391487,15,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,26,1015,1025,,0.010597363114356995,10,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,27,1026,1032,,0.005815749987959862,6,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,28,1033,1039,,0.005842914804816246,6,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,29,1040,1046,,0.005834502167999744,6,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,30,1047,1052,,0.004671246744692326,5,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,31,1053,1061,,0.008405881933867931,8,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,32,1062,1068,,0.006042462773621082,6,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,33,1069,1073,,0.003710059216246009,4,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,34,1074,1077,,0.0025554602034389973,3,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,35,1078,1080,,0.0013193902559578419,2,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,36,1081,1083,,0.001320893643423915,2,False,False
positive_0p20_right_early_native_strong_ice,pilot_pair_18,positive,right,right,37,1084,1086,,0.001326988684013486,2,False,False
