run_id,role,target_foot,contacting_foot,start_sample,geom1_name,geom1_id,geom2_name,geom2_id,body1_name,body1_id,body2_name,body2_id,patch_inclusion,contact_position_first,contact_position_last,geom1_friction,geom2_friction,geom1_priority,geom2_priority,explicit_pair_id,effective_contact_friction_first,effective_contact_friction_last,contact_dimension,contact_exclude,efc_address_min,efc_address_max,integrator,mutation_point,constraints_constructed_at_mutation,tangential_contact_force_peak_n,end_sample_exclusive,observed_sample_count,tangential_contact_force_mean_n
whole_hard_control,reference,left,left,1780,left_foot_contact_2,17,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.266492224075217, 0.06369819307956333, -0.0001261575238994117]","[0.2666026114278637, 0.06451050252216485, -1.861757020357735e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model geom profile before mj_forward,False,34.17099846414482,2085,305,16.79988867779817
whole_hard_control,reference,left,left,1774,left_foot_contact_1,16,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.26091267319370814, 0.11320004311090315, -5.683787625736236e-05]","[0.2620869087161912, 0.11430613947318861, -4.586487115307292e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model geom profile before mj_forward,False,37.511656678617136,2085,311,15.69905973635395
whole_hard_control,reference,left,right,2054,right_foot_contact_1,31,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.3067652920876127, -0.08367580644801517, -4.742745017100036e-05]","[0.3095891293303086, -0.0850921718268873, -1.9049712163848875e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,45,mjINT_EULER,model geom profile before mj_forward,False,18.93723731654117,2381,327,10.765944170930169
whole_hard_control,reference,left,right,2047,right_foot_contact_2,32,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.3049646781550708, -0.1326423091949211, -2.0511258053440562e-05]","[0.31187441340623145, -0.13502808803958682, -2.4680022104928145e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,49,mjINT_EULER,model geom profile before mj_forward,False,62.27666457819543,2382,335,13.577588746201169
whole_hard_control,reference,left,right,2060,right_foot_contact_3,33,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.4779914177401645, -0.07133784448448155, -2.2998926685835475e-05]","[0.47898190132953067, -0.0720704159134508, -2.161531622330015e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,53,mjINT_EULER,model geom profile before mj_forward,False,17.38851764981228,2385,325,6.653221936118033
whole_hard_control,reference,left,right,2055,right_foot_contact_4,34,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.4795333912165467, -0.1306967707526215, -4.381845302088572e-05]","[0.4817156849492634, -0.13192677854910564, -8.167489590607535e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,57,mjINT_EULER,model geom profile before mj_forward,False,19.396691029658662,2386,331,6.430043828858808
whole_hard_control,reference,left,left,2367,left_foot_contact_4,19,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.5507170609313095, 0.09023302189248994, -3.7161312609335084e-06]","[0.5512768935411385, 0.09063069955325338, -2.773743666636963e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,41,mjINT_EULER,model geom profile before mj_forward,False,8.763849932651627,2681,314,5.192582550358917
whole_hard_control,reference,left,left,2356,left_foot_contact_3,18,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.5400934554091825, 0.14827655102439546, -8.898148049876764e-05]","[0.5434949572652981, 0.15009126132516676, -3.399933369047092e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model geom profile before mj_forward,False,76.48513601252644,2682,326,8.033888934399366
whole_hard_control,reference,left,left,2371,left_foot_contact_2,17,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.38189377009324144, 0.0726434188232556, -0.0001330129544665909]","[0.38190268854037335, 0.07347336937190155, -3.717672377867576e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model geom profile before mj_forward,False,31.58320728228658,2685,314,16.00897041729252
whole_hard_control,reference,left,left,2366,left_foot_contact_1,16,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.3747885638426727, 0.1220165164918575, -5.953965563082475e-05]","[0.3754738884846134, 0.12305834909844722, -4.605592845256801e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model geom profile before mj_forward,False,35.60163358611078,2685,319,15.16549680969219
