endpoint_row,sample,foot,runtime_episode_id,physical_episode_id,normal_score,early_score,actionable_score,active_score,foot_score,proposal_score,persistence_count,valid_mask,prefall_mask,loaded_mask,touchdown_mask,transition_case,unique_g0_owner,data_quality_valid,run_id,fold,speed_mps,post_fall,invalid,wrong_case,owner_mismatch,latency_ms,attribution
264,2839,0,13,10,1.6447764084300928e-19,0.09923013441625483,0.8550537500405305,0.04571611554321459,0.9949812697046957,0.6812547167064026,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-19,VALID_EVENT_OUTPUT
118,1379,0,9,5,5.032817039132922e-18,0.0008962056876251051,0.9555188016701962,0.04358499264217862,0.9927166694690818,0.7868870862055338,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-13,VALID_EVENT_OUTPUT
169,1889,0,12,8,1.493356823832878e-11,0.04140315593729692,0.958595560758984,1.283288785496813e-06,0.9071105647600476,0.8538809251370795,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
182,2019,0,13,9,6.429118952098068e-14,1.704249143703358e-06,0.9989811909327668,0.0010171048180253196,0.9550420145649594,0.8617504602375479,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-69,VALID_EVENT_OUTPUT
237,2569,0,14,10,4.079213657585197e-18,0.02298572048395612,0.9707369265810488,0.006277352934995107,0.9718391335552381,0.7790867130073812,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-31,VALID_EVENT_OUTPUT
63,829,0,1,1,4.4126336140265366e-05,1.599662773285175e-05,0.9993304931697692,0.0006093838663576305,0.9997358512193457,0.5663553804918935,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-27,VALID_EVENT_OUTPUT
118,1379,0,2,2,1.0623278641962933e-08,1.1083455517644618e-06,0.9999988510761739,2.99549956263176e-08,0.9660922631655517,0.9953165352008743,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-50,VALID_EVENT_OUTPUT
172,1919,0,8,8,1.2468999209197246e-07,0.023784732196492228,0.9762140465963148,1.096517200779901e-06,0.9784524332041624,0.9602787110461479,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-68,VALID_EVENT_OUTPUT
229,2489,0,16,16,6.085825898683804e-07,0.0058796464735498535,0.9939625696080346,0.00015717533582574903,0.9123534321109357,0.6831355737800253,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-85,VALID_EVENT_OUTPUT
31,509,0,1,1,2.9592391529980394e-05,0.0004972356435233489,0.9994731187652457,5.319970080030946e-08,0.8021973200602243,0.9719365726545435,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
157,1769,0,8,4,4.9709237433145195e-05,0.0002886861545720484,0.9995066665480642,0.00015493805993068414,0.9465834478736287,0.983146339639705,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-48,VALID_EVENT_OUTPUT
211,2309,0,13,9,1.266354398458625e-07,0.006632555786313297,0.9933672714016932,4.6176553565317085e-08,0.9889741972072668,0.9838300932921316,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
271,2909,0,15,11,1.5568944486847163e-06,0.017362770665304766,0.9826356318966125,4.054363396367323e-08,0.9572767136965765,0.9704127650689803,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
7,269,1,1,1,4.638521620147482e-13,1.804851686898149e-06,0.8951464610945876,0.10485173405326155,0.996553251128142,0.9392826766073701,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,False,False,False,False,-12,VALID_EVENT_OUTPUT
52,719,1,7,7,6.938042804466365e-35,0.07205885395360995,0.9279406609300679,4.851163221086047e-07,0.966972075590722,0.8498629612787666,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,False,False,False,True,-60,VALID_EVENT_OUTPUT
83,1029,0,2,2,7.269515080313546e-26,2.2335154561002543e-10,0.9785561215101256,0.021443878266522873,0.6654120279910808,0.9848704798197093,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,False,False,False,True,,NORMAL_CONTACT_FP
42,619,1,8,7,3.306332853588191e-22,4.1832229287832996e-08,0.9999947786836486,5.179484122100445e-06,0.9961962281635277,0.9993971143225215,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,False,False,False,False,-27,VALID_EVENT_OUTPUT
153,1729,1,73,69,3.6981749102146684e-76,1.5644862840141806e-107,0.9999999999955373,4.462568111590997e-12,1.0,1.0,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,True,False,False,False,,POST_FALL_ADVISORY
22,419,1,4,4,1.95307498532535e-13,0.0007273102743749872,0.9992611516905098,1.1538034920027948e-05,0.9286550841293045,0.9898387759325652,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,False,False,False,False,-25,VALID_EVENT_OUTPUT
67,869,1,13,13,2.2422572152633277e-36,0.0015475056718942406,0.9984494247437083,3.0695843973097636e-06,0.9807734157103168,0.9717199878173507,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,False,False,False,True,-42,VALID_EVENT_OUTPUT
90,1099,0,9,9,8.656714945738192e-17,4.0609899287307426e-10,0.9291078606537647,0.07089213894013617,0.996912965259168,0.7893610073685935,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,False,False,False,True,,NORMAL_CONTACT_FP
9,289,1,1,1,0.005141653832606111,0.1014738664693552,0.8834528641887271,0.009931615509311478,0.805515739144308,0.6438102531983105,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-76,VALID_EVENT_OUTPUT
13,329,1,2,1,2.101236722419642e-14,0.0005997088964362567,0.9992424482082203,0.00015784289532251366,0.7067024824066914,0.9520369576235567,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-36,VALID_EVENT_OUTPUT
65,849,1,6,4,1.212445550765061e-13,0.12345210339804896,0.8765114713353542,3.642526647555799e-05,0.6728908552374764,0.7258616301723386,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
77,969,1,8,5,2.2828340502243804e-19,1.3239974137850795e-10,0.9420425375450566,0.05795746232254373,0.8232360224825712,0.7874520785389956,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
110,1299,0,2,2,7.807557700761043e-10,2.7470537459434287e-08,0.9998345508666863,0.0001654208820204345,0.7554067196190882,0.9978215221697728,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
130,1499,1,11,7,9.150501883668955e-13,0.257788429421351,0.7194332277892681,0.022778342788465855,0.9937348997661214,0.6114902404023422,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-52,VALID_EVENT_OUTPUT
184,2039,1,18,9,9.997119797001759e-13,0.001140900608154576,0.9988583605595048,7.388313408331885e-07,0.929633156666328,0.8069020656112201,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
194,2139,1,19,10,1.6375397707609672e-14,0.0003239243405254212,0.964798561813771,0.034877513845687075,0.9354055993588225,0.8513710378363226,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
250,2699,1,22,13,9.81073912686976e-16,0.1824887033625474,0.8014593099109073,0.016051986726544322,0.9960722756242977,0.666683850196475,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-61,VALID_EVENT_OUTPUT
50,699,1,7,6,1.187913191298679e-18,2.643730280199842e-06,0.9999303803214925,6.697594822742867e-05,0.9926443950678899,0.9275271646285883,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
53,729,1,8,6,1.2280474251847219e-23,4.842906791199067e-05,0.9994784934788571,0.0004730774532308096,0.8549909340074275,0.9352866510701107,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
109,1289,1,11,9,9.92966497605059e-17,0.03302325464986349,0.9668608920648487,0.00011585328528771468,0.9805641089628633,0.942231876161834,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-57,VALID_EVENT_OUTPUT
113,1329,1,12,9,4.634565486451423e-20,0.0060193577393496955,0.9873379970192179,0.006642645241432477,0.9231815947106672,0.9641666458413836,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-17,VALID_EVENT_OUTPUT
168,1879,1,20,16,2.9946836704977837e-22,0.016001438550910758,0.9794169691268796,0.004581592322209818,0.9791241107762697,0.7141960024619213,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
177,1969,1,22,17,3.687865655778078e-15,4.083853334233917e-13,0.9933075653909488,0.006692434608639135,0.8255592505107012,0.7913014930410756,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
228,2479,1,24,19,8.175324255509618e-20,0.29339221271486016,0.706492989376828,0.00011479790831191538,0.9882328730643829,0.915405061428153,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-50,VALID_EVENT_OUTPUT
85,1049,1,11,11,4.198144364528971e-18,0.05739615443860183,0.9221127507517675,0.020491094809630774,0.9916941408511667,0.5154481641219234,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-17,VALID_EVENT_OUTPUT
110,1299,0,2,2,1.8879549671089873e-07,0.0028354662947068596,0.9970934331758806,7.091173391591129e-05,0.6166228703480717,0.987706386421677,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
144,1639,1,13,13,9.191011143772799e-15,0.030429867333929557,0.966074478527397,0.0034956541386643378,0.9877612177605909,0.9409462477250798,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-62,VALID_EVENT_OUTPUT
149,1689,1,15,13,1.3594538840694841e-17,0.0004647818551881825,0.9735900735789326,0.02594514456587932,0.9861265024253653,0.852658345511669,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-12,VALID_EVENT_OUTPUT
202,2219,1,17,15,1.9170141405778899e-19,0.016288747119671012,0.9808019981790987,0.0029092547012303273,0.9898995746998638,0.9322819914651752,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
210,2299,1,19,16,1.0095944072888592e-10,6.473968550863402e-06,0.6903792538872439,0.30961427204324593,0.7018203527139955,0.48613295984635063,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
233,2529,0,4,4,1.6648884380937635e-08,0.015161088344235999,0.98459974349758,0.00023915150929971468,0.6304543731049627,0.9205155585262291,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
264,2839,1,26,23,5.631237220608549e-14,0.2262627498147425,0.754817379689802,0.018919870495399053,0.9738546794177487,0.7805698555254976,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-55,VALID_EVENT_OUTPUT
270,2899,1,29,23,8.238484596817208e-21,4.2436063508099694e-07,0.8900175896728211,0.10998198596654382,0.9923474401403503,0.4751972341162002,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,False,False,False,False,5,VALID_EVENT_OUTPUT
23,429,1,1,1,4.565908797224985e-11,0.0002726742370765874,0.9997227512174424,4.574499821920909e-06,0.9806332883731821,0.9987458423146848,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-47,VALID_EVENT_OUTPUT
80,999,1,7,6,3.855399659143495e-07,0.002941801060307572,0.9970475316971961,1.0281702530456474e-05,0.8840426382553798,0.9367823598530426,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-68,VALID_EVENT_OUTPUT
111,1309,0,2,2,1.980138938856902e-06,4.7177569811839265e-12,0.9634460529534801,0.03655196690286332,0.6215333798831646,0.8866252463211062,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
126,1459,1,14,13,1.7119255041104694e-08,0.27446477641232875,0.7255332990154048,1.907453011600236e-06,0.9656475964264348,0.707127673819878,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,TOO_EARLY
185,2049,1,22,21,2.2431090549413236e-13,0.015319400222859178,0.9846801000233999,4.997535165639954e-07,0.950570236974015,0.8416407967458832,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,TOO_EARLY
231,2509,0,4,4,2.135169087070022e-10,0.0003539000477746824,0.995086413762118,0.0045596859765905185,0.6630477194094989,0.7015933322021617,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
260,2799,1,23,22,2.2880040287988828e-05,0.013718207451683928,0.9862279904719871,3.092203604122852e-05,0.7980939050858182,0.8744578814559085,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,False,False,False,False,-72,VALID_EVENT_OUTPUT
127,1469,1,4,3,0.004871099738593284,0.0015433466958108596,0.9935381882491825,4.736531641321149e-05,0.9512991596220468,0.9628683706122403,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-55,VALID_EVENT_OUTPUT
182,2019,1,7,6,8.86796333400021e-06,0.013819797881033451,0.9861684145621069,2.919593525584389e-06,0.8741677058693176,0.9192435277382329,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-56,VALID_EVENT_OUTPUT
239,2589,1,22,20,1.9052983741480923e-12,1.6370307896888233e-05,0.9999836200046756,9.685522343186608e-09,0.9811727296218024,0.9986976445813387,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,False,False,False,False,-63,VALID_EVENT_OUTPUT
39,589,1,1,1,6.676877614607395e-12,2.4480690555331927e-07,0.9995120331896076,0.0004877219968100717,0.9416525057570426,0.997913462695449,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
96,1159,1,3,3,2.755137062305771e-10,0.0003065938058029995,0.9993071896531611,0.000386216265522225,0.9543586055090413,0.9938780610060126,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
155,1749,1,5,5,0.0037076091004421747,0.016562489161529238,0.9771363318430006,0.0025935698950278075,0.7380610304956251,0.5677017689556183,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
215,2349,1,8,8,0.008710096064898021,0.04677950083867608,0.9437267334443608,0.0007836696520651711,0.7571514657149835,0.6041661759465199,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,False,False,False,False,-73,VALID_EVENT_OUTPUT
273,2929,1,13,13,5.9123556208826036e-05,0.005671655554068452,0.9938720759101344,0.0003971449795883011,0.8943617388989534,0.7460772042563564,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
86,1059,0,23,20,3.485647015301452e-22,5.747324842315535e-06,0.9957121689473186,0.004282083727838971,0.9728911607257683,0.7364132742878264,2,True,True,True,False,,True,True,positive_0p10_left_early_loading_v0_M1,0,0.1,False,False,False,False,-37,VALID_EVENT_OUTPUT
109,1289,1,5,5,3.7928645042671924e-40,7.86465872461745e-12,0.9999937472614839,6.252730651429754e-06,0.8265389751021937,0.9998839773132254,2,True,True,True,False,,True,True,positive_0p10_left_early_loading_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
64,839,0,19,16,5.228809904643659e-13,0.0009450014581748992,0.9990549883232396,1.0218062744602061e-08,0.9909382830108187,0.9822737441522407,2,True,True,True,False,,False,True,positive_0p10_left_early_loading_v1_M1,1,0.1,False,False,False,True,,NORMAL_CONTACT_FP
141,1609,1,20,20,9.608339865345081e-58,3.724032112456144e-24,0.8899004496224796,0.11009955037752037,0.9971496145058262,0.7986435558627326,2,True,True,True,False,,True,True,positive_0p10_left_early_loading_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
214,2339,1,32,32,1.342521313102906e-57,2.3203244823664105e-49,0.9997600843385076,0.00023991566149223295,0.9999996987248823,0.993993936611538,2,True,True,True,False,,False,True,positive_0p10_left_early_loading_v1_M1,1,0.1,True,False,False,True,,POST_FALL_ADVISORY
218,2379,1,33,33,1.2284568359356206e-58,6.539907818443231e-47,0.9999997694912289,2.3050877112144068e-07,0.9999999999982503,0.999999996600752,2,True,True,True,False,,False,True,positive_0p10_left_early_loading_v1_M1,1,0.1,True,False,False,True,,POST_FALL_ADVISORY
57,769,0,8,1,7.36747115733579e-20,9.116419387355272e-08,0.8182361183809094,0.18176379045489688,0.9150206234545746,0.8377304329573043,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,31,VALID_EVENT_OUTPUT
99,1189,0,10,3,4.484003519073399e-11,0.2062584481939773,0.7895311492303161,0.0042104025308665706,0.7530342446630987,0.8346035932818411,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,-75,VALID_EVENT_OUTPUT
160,1799,0,13,6,4.221925105162214e-12,0.1303713143777768,0.8603112215154124,0.009317464102588857,0.8356944846578565,0.7477710578053836,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,-77,VALID_EVENT_OUTPUT
219,2389,0,15,8,6.108536733374946e-16,0.0009377568938460447,0.9964247441740317,0.0026374989321216813,0.907218794756979,0.920606585503395,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,-71,VALID_EVENT_OUTPUT
260,2799,1,6,6,3.1686632403192704e-10,3.282059078419624e-05,0.9999559753367081,1.1203755641461938e-05,0.813003581794239,0.9876071732444491,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
280,2999,0,19,11,2.5020523857985175e-24,0.0767735887145859,0.8966398083740952,0.026586602911318855,0.613779621644138,0.626948110804251,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
31,509,0,5,1,3.991752069696729e-18,6.260603789471128e-17,0.7735514979460113,0.22644850205398864,0.823293910500534,0.83255814736136,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,-37,VALID_EVENT_OUTPUT
84,1039,0,8,2,1.5935506809964905e-25,0.02947090485137339,0.9580028177723708,0.012526277376255645,0.994481890064968,0.8754113374592438,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,-26,VALID_EVENT_OUTPUT
136,1559,0,12,5,4.703561170945445e-10,0.1411769642817149,0.8587779831136414,4.505213428755106e-05,0.9189442534520756,0.4750009394736569,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,-98,VALID_EVENT_OUTPUT
150,1699,0,13,6,6.93808753608111e-25,3.144192452869315e-14,0.8102384380396502,0.18976156196031832,0.6648295033748389,0.8414717594342132,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
210,2299,0,16,9,3.861983148980405e-15,2.0875512175870977e-11,0.9989402729161703,0.0010597270629504778,0.9031580808541542,0.7764531752302898,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
265,2849,0,18,11,7.222778200764664e-20,0.03854110894254671,0.9503475833246489,0.011111307732804476,0.9677277639817232,0.8222177419680675,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
114,1339,0,10,4,9.825132671788398e-14,0.21108172877224463,0.787592052776978,0.0013262184506791575,0.9203319193134821,0.7228499329675443,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,-70,VALID_EVENT_OUTPUT
174,1939,0,11,5,2.896633715304349e-18,0.17986565992512746,0.8131922264766891,0.006942113598183571,0.8576135995433023,0.6479747166413915,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
182,2019,0,12,6,3.3222402627752415e-12,1.830230954795371e-05,0.9882978668647217,0.011683830822408014,0.6857837907272971,0.8625895691917989,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
240,2599,0,14,8,1.8108942433105242e-13,0.0042738973043730585,0.9760866651155589,0.019639437579886888,0.8719895855978392,0.6266378023774208,2,True,True,True,False,,True,True,positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
31,509,0,1,1,7.054089096312162e-05,0.0003172548743401084,0.9996111255643737,1.078670323020241e-06,0.7611227875038498,0.9864716368642689,2,True,True,True,False,,True,True,positive_0p10_left_mid_late_stance_v1_M1,1,0.1,False,False,False,False,-78,VALID_EVENT_OUTPUT
90,1099,0,10,3,0.0002194259734539246,0.015192986629542701,0.9845874466187013,1.40778302078329e-07,0.7654367121097567,0.9007070939074127,2,True,True,True,False,,True,True,positive_0p10_left_mid_late_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
156,1759,0,12,5,1.7251846727005802e-06,4.437389025918542e-05,0.9999461806075143,7.720317553823185e-06,0.9003704448531037,0.9956753011128466,2,True,True,True,False,,True,True,positive_0p10_left_mid_late_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
277,2969,0,15,8,0.022954890120654815,0.018001074103434152,0.9590332149663857,1.0820809525451565e-05,0.8900170807720361,0.9631142951151629,2,True,True,True,False,,True,True,positive_0p10_left_mid_late_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
7,269,1,1,1,9.317332486574975e-06,0.0004113312072358452,0.980645600111433,0.01893375134884449,0.9797164097751507,0.8803835654743706,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v0_M1,0,0.1,False,False,False,False,-38,VALID_EVENT_OUTPUT
15,349,1,2,2,4.6757166856076365e-36,8.056096110942398e-11,0.9928850561578382,0.00711494376160092,0.9147672962339776,0.7369519147802583,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
55,749,1,10,10,7.983577675167967e-35,0.001241458469543891,0.9987563539792736,2.1875511822727613e-06,0.9950696375738617,0.9553865549849948,2,True,True,True,False,,False,True,positive_0p10_right_early_loading_v0_M1,0,0.1,False,False,False,True,-42,VALID_EVENT_OUTPUT
137,1569,1,81,76,2.123225539809074e-78,1.4226304545676351e-102,0.999989524141862,1.0475858138010349e-05,0.9999999899998696,0.9996183207589404,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v0_M1,0,0.1,False,False,False,False,0,VALID_EVENT_OUTPUT
23,429,0,1,1,0.0010638694100449772,1.0535858581123753e-06,0.9989343849359292,6.920681678043398e-07,0.8737194801906245,0.9561148639912291,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
43,629,1,13,13,1.9142768808758065e-25,4.156659260841419e-09,0.9998135937577726,0.00018640208556809448,0.9994245301813869,0.999459640823992,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v1_M1,1,0.1,False,False,False,False,-31,VALID_EVENT_OUTPUT
90,1099,1,67,57,1.2478872782086586e-20,7.474379727849927e-05,0.9823981852075967,0.017527070995124863,0.9997660006671836,0.4691627949885802,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
145,1649,0,13,13,6.648193252366626e-49,0.0004844309889713293,0.9995155690110286,2.1239192249584884e-23,0.9999999896866855,0.9999999877281708,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
22,419,1,1,1,9.129332232681282e-13,0.006008324724321857,0.993795560845003,0.00019611442976219163,0.8554911106976223,0.9423226232279981,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
41,609,0,1,1,1.756959814511846e-11,0.000600753189708691,0.9991489192546709,0.00025032753805082075,0.9233574399031185,0.8655081370926586,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
