run_id,pair_id,role,target_foot,foot,actual_first_affected_foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,touchdown_sample,physical_onset_sample,time_from_touchdown_to_onset_ms,active_physical_slip_intervals,maximum_contact_anchor_drift_m,stable_loaded_contact_valid,fall_time_s,fall_reason,first_fall_censor_boundary,post_fall_excluded_sample_count,air_mask_sample_count,touchdown_mask_sample_count,invalid_mask_sample_count,contralateral_physical_slip_contamination,variation_index,variation_id,phase_offset,phase_fraction,command_delay_s,initial_perturbation
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,4,1764,2105,1764,,,[],0.0059324270114302635,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,5,2362,2704,2362,,,[],0.006258317269384861,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_control_v8_l10,v8_pair_10,control,left,right,none,6,2960,3000,2960,,,[],0.006022952031344175,True,,,,0,0,10,10,False,19,V8_L10,0.14000000000000007,0.55,0.04,"[0.0011538363251778058, -0.0008809371015160004, 0.0017153280242699375]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,0,228,507,228,,,[],0.04075094312429428,True,,,,0,0,10,15,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,1,508,580,508,,,[],0.009513943456113338,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,2,836,1201,836,,,[],0.010517950169742107,True,,,,0,0,10,11,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,3,1460,1765,1460,,,[],0.031531840562820435,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,4,1767,1782,1767,,,[],0.002735330257564783,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,5,2052,2270,2052,,,[],0.006830182857811451,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,6,2271,2390,2271,,,[],0.0017621475271880627,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,left,none,7,2652,2962,2652,,,[],0.047508422285318375,True,,,,0,0,10,12,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,0,32,260,32,,,[],0.0027803825214505196,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,1,541,863,541,,,[],0.006841904949396849,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,2,1158,1490,1158,,,[],0.0047943140380084515,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,3,1497,1501,1497,,,[],0.0005042630364187062,False,,,,0,0,4,4,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,4,1754,2083,1754,,,[],0.006998967844992876,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,5,2351,2684,2351,,,[],0.006307937670499086,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_positive_v8_l11,v8_pair_11,positive,left,right,none,6,2944,3000,2944,,,[],0.008999565616250038,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,0,228,582,228,,,[],0.007958417758345604,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,1,583,589,583,,,[],0.00026394642191007733,False,,,,0,0,6,6,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,2,594,595,594,,,[],0.0,False,,,,0,0,1,1,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,3,858,1202,858,,,[],0.0015244507230818272,True,,,,0,0,10,12,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,4,1476,1800,1476,,,[],0.0017486570868641138,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,5,2072,2401,2072,,,[],0.0020906771533191204,True,,,,0,0,10,11,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,6,2668,2985,2668,,,[],0.0021384202409535646,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,7,2986,2995,2986,,,[],0.0004152132023591548,False,,,,0,0,9,9,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,left,none,8,2997,2998,2997,,,[],0.0,False,,,,0,0,1,1,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,right,none,0,32,260,32,,,[],0.0027803825214505196,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,right,none,1,558,900,558,,,[],0.004173646681010723,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,right,none,2,1170,1524,1170,,,[],0.004843749105930328,True,,,,0,0,10,14,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,right,none,3,1766,2107,1766,,,[],0.005420632194727659,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,right,none,4,2364,2704,2364,,,[],0.005999536253511906,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
supplemental_control_v8_l11,v8_pair_11,control,left,right,none,5,2961,3000,2961,,,[],0.006301336921751499,True,,,,0,0,10,10,False,20,V8_L11,0.14000000000000007,0.55,0.05,"[0.0005431639151010129, 0.0003732728942865125, 0.0007558428719539496]"
