candidate_id,threshold,persistence_ms,actionable_margin,hysteresis,hysteresis_effect,actionable_recall,normal_run_fp,normal_contact_episode_fp,too_early,invalid,post_fall,cross_foot,conditional_affected_foot_accuracy,verifier_acceptance_rate,diagnostic_only,selected_or_frozen,pareto_frontier,maximum_recall_with_normal_run_fp_zero,maximum_recall_with_contact_episode_fp_zero,minimum_normal_run_fp_at_recall_ge_0p80,minimum_contact_episode_fp_at_recall_ge_0p80,minimum_too_early_at_recall_ge_0p80
R3_seed_202608231,0.85,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,2771,164,144,144,151,1.0,0.0568974761350727,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.85,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,2771,164,144,144,151,1.0,0.0568974761350727,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.85,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.583864118895966,199,1974,139,122,122,105,1.0,0.0568974761350727,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.85,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.583864118895966,199,1974,139,122,122,105,1.0,0.0568974761350727,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.85,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.524416135881104,176,1573,121,110,110,84,1.0,0.0568974761350727,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.85,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.524416135881104,176,1573,121,110,110,84,1.0,0.0568974761350727,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.9,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.692144373673036,201,2340,144,138,138,142,1.0,0.041232242817977674,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.9,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.692144373673036,201,2340,144,138,138,142,1.0,0.041232242817977674,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.9,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5477707006369427,169,1626,118,115,115,95,1.0,0.041232242817977674,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.9,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.5477707006369427,169,1626,118,115,115,95,1.0,0.041232242817977674,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.9,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.47983014861995754,139,1203,102,103,103,71,1.0,0.041232242817977674,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.9,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.47983014861995754,139,1203,102,103,103,71,1.0,0.041232242817977674,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.95,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6369426751592356,145,1833,122,125,125,118,1.0,0.025453308645871826,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.95,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6369426751592356,145,1833,122,125,125,118,1.0,0.025453308645871826,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.95,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4713375796178344,121,1175,92,109,109,81,1.0,0.025453308645871826,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.95,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4713375796178344,121,1175,92,109,109,81,1.0,0.025453308645871826,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.95,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.3885350318471338,103,829,81,96,96,55,1.0,0.025453308645871826,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.95,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.3885350318471338,103,829,81,96,96,55,1.0,0.025453308645871826,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.99,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4585987261146497,100,978,84,101,101,79,1.0,0.00877947033044801,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.99,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.4585987261146497,100,978,84,101,101,79,1.0,0.00877947033044801,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.99,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.29936305732484075,28,506,43,92,92,56,1.0,0.00877947033044801,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.99,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.29936305732484075,28,506,43,92,92,56,1.0,0.00877947033044801,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.99,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.20169851380042464,1,313,23,77,77,51,1.0,0.00877947033044801,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608231,0.99,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.20169851380042464,1,313,23,77,77,51,1.0,0.00877947033044801,True,False,True,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.05,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.70276008492569,208,4026,189,187,187,139,1.0,0.2090988129042629,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.05,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7006369426751592,208,3997,187,183,183,134,1.0,0.20239046245862416,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.05,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3608,168,160,160,92,1.0,0.2090988129042629,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.05,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,3551,164,156,156,90,1.0,0.20239046245862416,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.05,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6878980891719745,208,3284,155,145,145,73,1.0,0.2090988129042629,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.05,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6857749469214437,208,3247,153,140,140,73,1.0,0.20239046245862416,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.1,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,4004,189,183,183,135,1.0,0.20695221917604126,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.1,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7006369426751592,208,3997,187,183,183,134,1.0,0.20239046245862416,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.1,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.692144373673036,208,3572,168,156,156,91,1.0,0.20695221917604126,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.1,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,3551,164,156,156,90,1.0,0.20239046245862416,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.1,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6836518046709129,208,3259,155,140,140,73,1.0,0.20695221917604126,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.1,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6857749469214437,208,3247,153,140,140,73,1.0,0.20239046245862416,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.15,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,3981,188,179,179,133,1.0,0.20534668468890563,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.15,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7006369426751592,208,3974,186,179,179,132,1.0,0.20083295678093277,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.15,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6900212314225053,208,3551,168,153,153,88,1.0,0.20534668468890563,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.15,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,3530,164,153,153,88,1.0,0.20083295678093277,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.15,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6857749469214437,208,3250,154,138,138,72,1.0,0.20534668468890563,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.15,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6878980891719745,208,3238,152,138,138,72,1.0,0.20083295678093277,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.2,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,3965,188,174,174,132,1.0,0.20402540233929709,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.2,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.7006369426751592,208,3959,186,174,174,132,1.0,0.19953813928550776,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.2,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6900212314225053,208,3539,168,150,150,90,1.0,0.20402540233929709,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.2,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,3518,164,150,150,90,1.0,0.19953813928550776,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.2,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6772823779193206,208,3232,154,134,134,70,1.0,0.20402540233929709,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.2,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6794055201698513,208,3221,152,134,134,70,1.0,0.19953813928550776,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.25,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3953,188,173,173,132,1.0,0.20294818475604795,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.25,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,3948,186,173,173,132,1.0,0.19847268385967354,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.25,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6900212314225053,208,3531,168,151,151,89,1.0,0.20294818475604795,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.25,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,3510,164,151,151,89,1.0,0.19847268385967354,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.25,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6772823779193206,208,3216,154,133,133,67,1.0,0.20294818475604795,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.25,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6794055201698513,208,3205,152,133,133,67,1.0,0.19847268385967354,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.3,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3943,188,172,172,129,1.0,0.20181803746443172,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.3,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,3938,186,172,172,129,1.0,0.1973552789052568,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.3,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6878980891719745,208,3513,168,148,148,84,1.0,0.20181803746443172,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.3,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3492,164,148,148,84,1.0,0.1973552789052568,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.3,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6709129511677282,208,3206,154,131,131,65,1.0,0.20181803746443172,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.3,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.673036093418259,208,3196,152,131,131,65,1.0,0.1973552789052568,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.35,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3929,188,168,168,127,1.0,0.20064868298143246,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.35,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6985138004246284,208,3924,186,168,168,127,1.0,0.19627120006351564,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.35,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6878980891719745,208,3504,168,147,147,84,1.0,0.20064868298143246,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.35,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3483,164,147,147,84,1.0,0.19627120006351564,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.35,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6666666666666666,208,3196,154,129,129,63,1.0,0.20064868298143246,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.35,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6687898089171974,208,3187,152,129,129,63,1.0,0.19627120006351564,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.4,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.692144373673036,208,3916,188,165,165,125,1.0,0.198691263951634,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.4,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6963906581740976,208,3911,186,165,165,125,1.0,0.19486856279178727,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.4,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6836518046709129,208,3485,168,147,147,81,1.0,0.198691263951634,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.4,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6900212314225053,208,3467,164,147,147,81,1.0,0.19486856279178727,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.4,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6560509554140127,208,3185,154,129,129,61,1.0,0.198691263951634,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.4,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6602972399150743,208,3178,152,129,129,61,1.0,0.19486856279178727,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.45,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6900212314225053,208,3904,188,164,164,123,1.0,0.1953341481894609,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.45,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3899,186,164,164,123,1.0,0.19212405939497423,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.45,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6772823779193206,208,3458,168,145,145,79,1.0,0.1953341481894609,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.45,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6857749469214437,208,3440,163,145,145,79,1.0,0.19212405939497423,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.45,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6518046709129511,208,3153,154,121,121,60,1.0,0.1953341481894609,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.45,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6560509554140127,208,3144,152,121,121,60,1.0,0.19212405939497423,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.5,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6900212314225053,208,3852,184,163,163,119,1.0,0.18692224527822893,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.5,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3851,182,163,163,119,1.0,0.18471586058314815,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.5,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6772823779193206,208,3395,166,138,138,76,1.0,0.18692224527822893,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.5,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6857749469214437,208,3378,161,138,138,76,1.0,0.18471586058314815,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.5,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6454352441613588,208,3091,154,119,119,57,1.0,0.18692224527822893,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.5,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6496815286624203,208,3086,152,119,119,57,1.0,0.18471586058314815,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.55,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3811,182,161,161,113,1.0,0.16484369563065257,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.55,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6942675159235668,208,3811,182,161,161,113,1.0,0.16484369563065257,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.55,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6836518046709129,208,3312,159,136,136,73,1.0,0.16484369563065257,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.55,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6836518046709129,208,3312,159,136,136,73,1.0,0.16484369563065257,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.55,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6348195329087049,208,2955,150,117,117,55,1.0,0.16484369563065257,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.55,5,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6348195329087049,208,2955,150,117,117,55,1.0,0.16484369563065257,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.6,1,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.70276008492569,208,3761,175,159,159,110,1.0,0.14412857606342155,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.6,1,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.70276008492569,208,3761,175,159,159,110,1.0,0.14412857606342155,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.6,3,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6772823779193206,208,3185,156,132,132,69,1.0,0.14412857606342155,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.6,3,0.1,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6772823779193206,208,3185,156,132,132,69,1.0,0.14412857606342155,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
R3_seed_202608232,0.6,5,0.0,0.05,INERT_WITH_FIRST_CROSSING_PER_CONTACT_AND_NO_LATCH,0.6157112526539278,208,2785,148,116,116,53,1.0,0.14412857606342155,True,False,False,0.0,0.0,UNACHIEVABLE,UNACHIEVABLE,UNACHIEVABLE
