outer_fold,inner_fold,fit_fold,mining_fold,reason,identity,run_id,outer_validation_member,actionable_score,foot_score
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1679:0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999995819023179,0.9884586386409447
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1009:0,positive_0p10_right_early_loading_v1_M1,False,0.9999995820432855,1.931925471683782e-06
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1899:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999995917003759,0.009274902649548817
2,1,0,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2039:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999996000996048,0.903537148833884
2,1,0,1,high_normal,ice_native_0p10_v01:2589:1,ice_native_0p10_v01,False,0.9999996083025575,0.20350330372013548
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1909:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.999999610022583,0.0065959958750465295
2,1,0,1,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v1:1129:0,positive_0p15_left_mid_late_stance_native_strong_ice_v1,False,0.9999996115101365,0.9987123907308348
2,1,0,1,high_normal,positive_0p15_right_mid_late_stance_v1_M1:2019:1,positive_0p15_right_mid_late_stance_v1_M1,False,0.999999620899918,0.9270045601163984
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1559:0,positive_0p10_right_early_loading_v1_M1,False,0.9999996238801736,0.001788380711583181
2,1,0,1,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v1:689:1,positive_0p15_left_mid_late_stance_native_strong_ice_v1,False,0.9999996246048882,5.089531537435078e-05
2,1,0,1,high_normal,positive_0p15_left_early_loading_v1_M1:519:1,positive_0p15_left_early_loading_v1_M1,False,0.9999996317967249,3.761561507508881e-07
2,1,0,1,high_normal,positive_0p20_left_early_loading_native_strong_ice_v1:1429:1,positive_0p20_left_early_loading_native_strong_ice_v1,False,0.9999996333343911,0.16372734511764678
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:2119:1,positive_0p10_left_early_loading_v1_M1,False,0.999999646352882,0.15048536844547067
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1309:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996543040528,0.015417847286183164
2,1,0,1,high_normal,sand_solref_interpolation_2of3_0p15_v01:1619:0,sand_solref_interpolation_2of3_0p15_v01,False,0.999999658959591,0.9223198517830093
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2699:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996597808415,0.05916054376943062
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:1689:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996636376597,0.997277526417411
2,1,0,1,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1:1499:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996699667134,0.00012925508504831997
2,1,0,1,high_normal,positive_0p10_left_early_loading_native_strong_ice_v1:449:1,positive_0p10_left_early_loading_native_strong_ice_v1,False,0.9999996886315708,0.004257749196600391
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2209:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996903008772,0.004276727462676296
2,1,0,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:429:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,0.9999996927280541,0.03150000001511072
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2709:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996992769257,0.0023484137559085095
2,1,0,1,high_normal,ice_native_0p15_v04:279:0,ice_native_0p15_v04,False,0.9999996997451839,0.9624826814666174
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1319:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999996999294304,0.0069902228882353385
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:659:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997174570082,0.015145423320277615
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1339:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997201769398,0.006208801729562031
2,1,0,1,high_normal,positive_0p20_right_early_loading_v1_M1:449:0,positive_0p20_right_early_loading_v1_M1,False,0.9999997277806117,0.09762889231376078
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:799:0,positive_0p10_right_early_loading_v1_M1,False,0.9999997319100778,1.7228776189759115e-06
2,1,0,1,high_normal,positive_0p20_left_early_loading_native_strong_ice_v1:1109:1,positive_0p20_left_early_loading_native_strong_ice_v1,False,0.9999997351247398,0.49681482717807135
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2679:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997502911737,0.0327085881366359
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2199:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997650300935,0.00343117659719176
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2159:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997850204942,1.382346816241912e-05
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1329:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997861882426,0.00557542583929233
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2169:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999997874213918,0.0005417351791370444
2,1,0,1,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v1:1119:0,positive_0p15_left_mid_late_stance_native_strong_ice_v1,False,0.9999997904284266,0.8429073789253207
2,1,0,1,high_normal,positive_0p10_left_early_loading_native_strong_ice_v1:499:1,positive_0p10_left_early_loading_native_strong_ice_v1,False,0.9999997924410926,9.990644714635384e-07
2,1,0,1,high_normal,positive_0p20_right_early_loading_v1_M1:799:0,positive_0p20_right_early_loading_v1_M1,False,0.9999997961055893,2.167948353075303e-05
2,1,0,1,high_normal,ice_native_0p10_v01:1089:0,ice_native_0p10_v01,False,0.9999997962183789,0.006446041833748408
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1539:0,positive_0p10_right_early_loading_v1_M1,False,0.9999998001293506,2.123046887590047e-06
2,1,0,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2369:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999998018326601,0.06491352348331607
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_v1_M1:1289:1,positive_0p10_left_mid_loading_early_stance_v1_M1,False,0.9999998063788109,0.0027811718468748045
2,1,0,1,high_normal,positive_0p20_right_mid_late_stance_native_strong_ice_v1:2719:0,positive_0p20_right_mid_late_stance_native_strong_ice_v1,False,0.999999814965927,0.005667569337613604
2,1,0,1,high_normal,positive_0p10_left_mid_late_stance_native_strong_ice_v1:2949:0,positive_0p10_left_mid_late_stance_native_strong_ice_v1,False,0.9999998163378072,0.9612339477110902
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2809:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.999999819058255,0.00177164819155984
2,1,0,1,high_normal,positive_0p20_left_early_loading_v1_M1:1669:0,positive_0p20_left_early_loading_v1_M1,False,0.9999998223501056,0.004751201357418127
2,1,0,1,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1:959:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998272363574,0.14900951218625022
2,1,0,1,high_normal,positive_0p10_left_early_loading_native_strong_ice_v1:829:1,positive_0p10_left_early_loading_native_strong_ice_v1,False,0.9999998288485399,8.414701797041505e-05
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2819:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998303902656,0.0014361645223195706
2,1,0,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2679:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999998400644936,0.6948809630189513
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1239:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998484592917,0.014700598306518587
2,1,0,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:789:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999998485331668,9.554313292849e-05
2,1,0,1,high_normal,positive_0p15_right_mid_late_stance_native_strong_ice_v1:2599:1,positive_0p15_right_mid_late_stance_native_strong_ice_v1,False,0.999999850354863,0.9913300400973221
2,1,0,1,high_normal,positive_0p15_left_early_loading_v1_M1:1119:1,positive_0p15_left_early_loading_v1_M1,False,0.9999998521961829,0.7331681802609321
2,1,0,1,high_normal,ice_native_0p20_v01:1079:0,ice_native_0p20_v01,False,0.9999998563195889,0.017719571424349878
2,1,0,1,high_normal,positive_0p20_right_mid_late_stance_v1_M1:2019:1,positive_0p20_right_mid_late_stance_v1_M1,False,0.9999998597603154,0.905774379569734
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:2489:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998614566165,0.00041190572369735807
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1249:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998622746228,0.0014473177223785522
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1869:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998626322752,0.19322688233981605
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1289:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998735629443,0.14905457191664181
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:639:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998775819491,0.01868471942273142
2,1,0,1,high_normal,positive_0p20_right_early_loading_v1_M1:1639:0,positive_0p20_right_early_loading_v1_M1,False,0.9999998784164777,0.9471600756581826
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1889:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998800190026,0.03513420151011119
2,1,0,1,high_normal,positive_0p10_left_mid_late_stance_native_strong_ice_v1:2929:0,positive_0p10_left_mid_late_stance_native_strong_ice_v1,False,0.9999998820642223,0.7754626997917811
2,1,0,1,high_normal,ice_native_0p15_v04:2989:0,ice_native_0p15_v04,False,0.9999998862145755,0.9934561346789651
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1229:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998885245991,0.11324006982549374
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_v1_M1:479:0,positive_0p15_left_mid_loading_early_stance_v1_M1,False,0.9999998888744287,0.9281591943808359
2,1,0,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:1859:0,sand_solref_interpolation_2of3_0p10_v04,False,0.9999998908499333,0.8463392627236832
2,1,0,1,high_normal,ice_native_0p10_v04:569:1,ice_native_0p10_v04,False,0.9999998909119688,0.007900243050309137
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:1099:1,positive_0p10_left_early_loading_v1_M1,False,0.9999998935284604,0.02120164915980372
2,1,0,1,high_normal,positive_0p20_right_early_loading_v1_M1:1649:0,positive_0p20_right_early_loading_v1_M1,False,0.9999998949331209,0.9865222521865071
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:659:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999998969644359,0.17179921955951497
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1169:1,positive_0p10_right_early_loading_v1_M1,False,0.9999999005643395,0.9989605794925017
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2189:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999013592731,0.004942490438978584
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:829:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999025181052,8.220558996638181e-05
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2179:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999042059812,0.006424735435020924
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2689:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999092216261,0.012738916709499557
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1279:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999135385199,0.008658240065310224
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:1679:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999137949839,0.97739373528153
2,1,0,1,high_normal,positive_0p15_left_early_loading_native_strong_ice_v1:449:1,positive_0p15_left_early_loading_native_strong_ice_v1,False,0.9999999175194297,0.014957568420153179
2,1,0,1,high_normal,positive_0p10_left_early_loading_native_strong_ice_v1:489:1,positive_0p10_left_early_loading_native_strong_ice_v1,False,0.9999999209527324,9.113886270581889e-07
2,1,0,1,high_normal,positive_0p10_right_mid_late_stance_native_strong_ice_v1:1429:1,positive_0p10_right_mid_late_stance_native_strong_ice_v1,False,0.9999999256291363,0.9509960279816491
2,1,0,1,high_normal,positive_0p20_left_early_loading_v1_M1:1119:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999264388905,0.21717914052071324
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1269:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999294207064,0.0001360295183386761
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_v1_M1:489:0,positive_0p15_left_mid_loading_early_stance_v1_M1,False,0.9999999334058274,0.9592620893933337
2,1,0,1,high_normal,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1:2149:0,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999363169362,0.0004467063295114579
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2069:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999426192598,0.0007544539308077789
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1159:1,positive_0p10_right_early_loading_v1_M1,False,0.9999999455421932,0.998166564429419
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_v1_M1:1279:1,positive_0p10_left_mid_loading_early_stance_v1_M1,False,0.9999999470294055,0.003383807986229633
2,1,0,1,high_normal,positive_0p15_left_early_loading_native_strong_ice_v1:459:1,positive_0p15_left_early_loading_native_strong_ice_v1,False,0.9999999481059354,0.004483928408850777
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_v1_M1:1249:1,positive_0p10_right_mid_loading_early_stance_v1_M1,False,0.9999999489468899,0.991203955902486
2,1,0,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:1149:1,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999999500581747,0.7171904257875681
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2789:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999515335066,0.003646186682468068
2,1,0,1,high_normal,positive_0p15_left_mid_late_stance_native_strong_ice_v1:679:1,positive_0p15_left_mid_late_stance_native_strong_ice_v1,False,0.999999953551325,3.1790751707579035e-05
2,1,0,1,high_normal,positive_0p20_right_mid_late_stance_v1_M1:849:1,positive_0p20_right_mid_late_stance_v1_M1,False,0.9999999539395755,0.9980924900322622
2,1,0,1,high_normal,ice_native_0p10_v01:1109:0,ice_native_0p10_v01,False,0.9999999571783523,0.36792124941699195
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1549:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999579519778,6.821333565656203e-05
2,1,0,1,high_normal,ice_native_0p10_v01:1189:0,ice_native_0p10_v01,False,0.9999999636191186,0.0008114655188901539
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:1939:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999640877677,0.013601761753366852
2,1,0,1,high_normal,positive_0p20_left_early_loading_native_strong_ice_v1:499:1,positive_0p20_left_early_loading_native_strong_ice_v1,False,0.9999999651435966,4.7860662770673994e-06
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1279:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999696159836,0.006123183986396276
2,1,0,1,high_normal,positive_0p15_left_early_loading_native_strong_ice_v1:489:1,positive_0p15_left_early_loading_native_strong_ice_v1,False,0.9999999715518951,5.796831570564111e-06
2,1,0,1,high_normal,positive_0p15_left_early_loading_native_strong_ice_v1:499:1,positive_0p15_left_early_loading_native_strong_ice_v1,False,0.9999999720422713,2.2447112156468096e-06
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:2439:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999720609004,0.18533935435332752
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1809:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999727377414,0.9773590456019118
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1879:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999737966379,0.19091182759401273
2,1,0,1,high_normal,ice_native_0p15_v01:2439:0,ice_native_0p15_v01,False,0.9999999753863297,0.0008284039436231787
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2799:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999759758681,0.0026530819357794035
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:789:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999762010768,9.447489180904097e-06
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p15_v01:1599:0,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,False,0.9999999788937011,0.9854706726224687
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2779:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999793895658,0.004397706703340507
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1519:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999805893635,1.179048930930644e-07
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2759:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.999999980736331,0.0001715198864398104
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:869:0,positive_0p10_left_early_loading_v1_M1,False,0.9999999808735952,0.9997950854319158
2,1,0,1,high_normal,ice_native_0p15_v01:2449:0,ice_native_0p15_v01,False,0.9999999810315562,3.944982186640122e-05
2,1,0,1,high_normal,positive_0p10_left_early_loading_native_strong_ice_v1:459:1,positive_0p10_left_early_loading_native_strong_ice_v1,False,0.9999999817447766,0.006467640100726049
2,1,0,1,high_normal,ice_native_0p15_v01:2359:1,ice_native_0p15_v01,False,0.9999999828374594,0.13785881798234267
2,1,0,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p15_v01:1599:0,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,False,0.9999999834897362,0.9495061985094191
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:519:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999839980207,7.342951729410842e-06
2,1,0,1,high_normal,positive_0p20_left_early_loading_v1_M1:1719:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999850788677,0.9999999047690662
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:639:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999851635843,0.010000190256292259
2,1,0,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:779:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,0.9999999853078323,0.00028229302357584356
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:1259:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.999999985317007,0.00025989589123472307
2,1,0,1,high_normal,positive_0p20_right_early_loading_native_strong_ice_v1:429:0,positive_0p20_right_early_loading_native_strong_ice_v1,False,0.9999999855005635,0.027092426934771426
2,1,0,1,high_normal,positive_0p20_right_early_loading_v1_M1:1619:0,positive_0p20_right_early_loading_v1_M1,False,0.9999999857344297,0.0005105139882183013
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:2079:0,positive_0p10_left_early_loading_v1_M1,False,0.999999985841479,0.45632045085362216
2,1,0,1,high_normal,ice_native_0p10_v01:1079:0,ice_native_0p10_v01,False,0.9999999864293048,0.02264731883728691
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v01:1349:1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,False,0.9999999875832238,0.8681936676291636
2,1,0,1,high_normal,ice_native_0p10_v04:2459:1,ice_native_0p10_v04,False,0.9999999883708509,0.004443425586932026
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:1919:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999885549263,0.011703360730101713
2,1,0,1,high_normal,positive_0p20_left_early_loading_native_strong_ice_v1:459:1,positive_0p20_left_early_loading_native_strong_ice_v1,False,0.9999999887344792,0.04492077178147703
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:479:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999896797466,0.08089553102676873
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:1929:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999897813608,0.021501896350470725
2,1,0,1,high_normal,positive_0p15_left_early_loading_v1_M1:1969:1,positive_0p15_left_early_loading_v1_M1,False,0.9999999903700044,0.9996568912418825
2,1,0,1,high_normal,ice_native_0p10_v01:1119:0,ice_native_0p10_v01,False,0.9999999921127741,0.21616935225254472
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:649:1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999927037588,0.04892558003796101
2,1,0,1,high_normal,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1:2429:1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999930791343,0.35405083312195246
2,1,0,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:1859:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999933980126,0.007790299421908859
2,1,0,1,high_normal,ice_native_0p10_v01:2619:1,ice_native_0p10_v01,False,0.9999999942225364,0.00685823154437345
2,1,0,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2069:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.999999994352688,0.9930633111684055
2,1,0,1,high_normal,positive_0p20_left_early_loading_v1_M1:1929:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999943633537,0.013351535887899505
2,1,0,1,high_normal,positive_0p20_right_early_loading_native_strong_ice_v1:769:0,positive_0p20_right_early_loading_native_strong_ice_v1,False,0.9999999950158651,1.972371656977829e-05
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1499:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999953800089,1.5097239005590773e-06
2,1,0,1,high_normal,positive_0p15_left_early_loading_native_strong_ice_v1:469:1,positive_0p15_left_early_loading_native_strong_ice_v1,False,0.9999999956821137,0.0006495538042172225
2,1,0,1,high_normal,positive_0p10_left_mid_late_stance_v1_M1:1129:0,positive_0p10_left_mid_late_stance_v1_M1,False,0.9999999961468238,0.992345532796407
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1:2719:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,False,0.9999999963525976,9.950842304810532e-05
2,1,0,1,high_normal,positive_0p10_left_mid_loading_early_stance_v1_M1:1869:1,positive_0p10_left_mid_loading_early_stance_v1_M1,False,0.9999999966539908,0.22539754195132922
2,1,0,1,high_normal,positive_0p10_right_mid_loading_early_stance_v1_M1:1259:1,positive_0p10_right_mid_loading_early_stance_v1_M1,False,0.9999999973326754,0.9953914392417926
2,1,0,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:749:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,0.9999999975657781,0.012710404360686284
2,1,0,1,high_normal,positive_0p20_left_early_loading_v1_M1:1129:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999977979224,0.029893303956431777
2,1,0,1,high_normal,positive_0p10_right_early_loading_v1_M1:1659:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999978908451,0.99999988165031
2,1,0,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:749:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.999999998070606,0.0009138545813358575
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:859:0,positive_0p10_left_early_loading_v1_M1,False,0.999999998070666,0.9983216436485428
2,1,0,1,high_normal,ice_native_0p15_v01:2059:1,ice_native_0p15_v01,False,0.9999999981443908,0.4077293892573951
2,1,0,1,high_normal,positive_0p20_right_early_loading_v1_M1:1569:0,positive_0p20_right_early_loading_v1_M1,False,0.9999999982120455,0.0006617787473161147
2,1,0,1,high_normal,positive_0p15_right_mid_late_stance_native_strong_ice_v1:2589:1,positive_0p15_right_mid_late_stance_native_strong_ice_v1,False,0.9999999982403711,0.9997917227881344
2,1,0,1,high_normal,positive_0p10_left_early_loading_v1_M1:509:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999983020595,2.40042018758661e-05
2,1,0,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2129:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999999983619372,0.9999625605782602
2,1,0,1,high_normal,positive_0p20_left_early_loading_v1_M1:1959:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999983926631,0.37274109604850586
