run_id,pair_id,pair_index,role,speed_mps,target_foot,target_phase,severity,material_profile,control_type,variation_index,phase_fraction,command_delay_s,lateral_offset_m,seed,duration_s,pair_fingerprint,patch,collision_geometry_sha256,initial_qpos_sha256,initial_qvel_sha256,initial_policy_observation_sha256,sample_count,first_sample_time_s,last_sample_time_s,sample_spacing_max_error_s,fusion20_shape,finite_fusion20,first_patch_contact_sample,patch_active_contact_sample_count,intervention_configured_physics_steps,effective_patch_friction_mean,patch_base_double_contact_count,left_first_loaded_touchdown_sample,right_first_loaded_touchdown_sample,first_fall_sample,first_fall_time_s,fall_occurred,fall_reason,post_fall_excluded_sample_count,full_trace_sha256,discarded,replaced,silently_relabelled,development_only
positive_0p15_left_early_loading_native_strong_ice_v1,v5_pair_037,37,positive,0.15,left,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608537,3.0,3072c79e94eb5b08272a2bf9e9dc13bb820c3477986586c8f8a22e76c98b1378,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,9db04b3067db468149b5f587b198dd06dbb83b09be556e7a333f7d94ea5a811a,cbc1f180455e4488cba086ff2cbdbb568bcf32f0a98b1f060ee2d78a60b44430,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1088,6000,0.04999999999999999,0,39,37,1495,1.4959999999998908,True,fallen_base_height,1505,c605058c8e7143b07bcf4455e4c4049234012089e513fff7a6294a5cff9f3d40,False,False,False,True
control_0p15_left_early_loading_native_strong_ice_v1,v5_pair_037,37,control,0.15,left,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608537,3.0,3072c79e94eb5b08272a2bf9e9dc13bb820c3477986586c8f8a22e76c98b1378,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,9db04b3067db468149b5f587b198dd06dbb83b09be556e7a333f7d94ea5a811a,cbc1f180455e4488cba086ff2cbdbb568bcf32f0a98b1f060ee2d78a60b44430,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1669,6000,0.35000000000000003,0,39,37,,,False,,0,467270b2c2569edc84f530ce6bfeb0eeaaced133966c44cdc6b1f914b02d815b,False,False,False,True
positive_0p15_left_early_loading_native_strong_ice_v2,v5_pair_038,38,positive,0.15,left,early_loading,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608538,3.0,fc734861cdac929166494a861c866f1c887eb8415aeec33291b35a76ada18368,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,327cf27003ea09ff96065b50892bbd7468505e68d903502dee541874816f6289,8101ded02a4be46f2201a0292660012155df55eadf0fcfbe72cad148f3610b8c,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1251,6000,0.04999999999999999,0,44,34,1825,1.8259999999998544,True,fallen_base_height,1175,bed44e780a2a2e682375f8991b52909d8fecaf5638461beb8c04ce6a0933baa2,False,False,False,True
control_0p15_left_early_loading_native_strong_ice_v2,v5_pair_038,38,control,0.15,left,early_loading,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608538,3.0,fc734861cdac929166494a861c866f1c887eb8415aeec33291b35a76ada18368,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,327cf27003ea09ff96065b50892bbd7468505e68d903502dee541874816f6289,8101ded02a4be46f2201a0292660012155df55eadf0fcfbe72cad148f3610b8c,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1680,0,1.0,0,44,34,,,False,,0,7c9a7921d3a97ce381420379e0365697f65b03abc42e49c9b76dfc23d9cb8527,False,False,False,True
positive_0p15_left_early_loading_moderate_ice_preregistered_v0,v5_pair_039,39,positive,0.15,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608539,3.0,6d10a8a61d23fea5b859821716cc75db558e9f13d9e066fe930e3c590b18a5e4,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,d7b31354e2abb17a8ca5b1cdeb433bfaf32e88023aac2c976da30dbd7e818762,d84e5b6b8878e8c20a79c0d2ac1d8e840449165949b1ab3778203d60a40d9e59,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1185,6000,0.1,0,37,42,2321,2.3219999999999428,True,fallen_base_height,679,3f90c8114e61aff2c0f0280cd404babd3780ed2c73dd5ab3fa1391a9a4172544,False,False,False,True
control_0p15_left_early_loading_moderate_ice_preregistered_v0,v5_pair_039,39,control,0.15,left,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608539,3.0,6d10a8a61d23fea5b859821716cc75db558e9f13d9e066fe930e3c590b18a5e4,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,d7b31354e2abb17a8ca5b1cdeb433bfaf32e88023aac2c976da30dbd7e818762,d84e5b6b8878e8c20a79c0d2ac1d8e840449165949b1ab3778203d60a40d9e59,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1573,6000,0.35,0,37,42,,,False,,0,482b23467c1d06e3ab1ef0ff3f42e2ac94caf5ebc9a8601ce57187b9d5efcf07,False,False,False,True
positive_0p15_left_early_loading_moderate_ice_preregistered_v1,v5_pair_040,40,positive,0.15,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608540,3.0,4c7aa4c119acad83a4ef73175a0883dedf2f44a2366446531b67741e3b234230,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,48ba667dfac8d16b7cab95a2a5ba91c9b4ea634d6ce837e56695e4c34be52ee4,1972b126fdfdede251b51d8020e48185774f8114cb544971ae1a5f0c0b18dbf9,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1148,6000,0.09999999999999999,0,39,37,2072,2.0729999999998596,True,fallen_base_height,928,42c5ad331f9055476881c71350bf999c343ae498e38644c5ea95dfd1f0851efa,False,False,False,True
control_0p15_left_early_loading_moderate_ice_preregistered_v1,v5_pair_040,40,control,0.15,left,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608540,3.0,4c7aa4c119acad83a4ef73175a0883dedf2f44a2366446531b67741e3b234230,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,48ba667dfac8d16b7cab95a2a5ba91c9b4ea634d6ce837e56695e4c34be52ee4,1972b126fdfdede251b51d8020e48185774f8114cb544971ae1a5f0c0b18dbf9,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1686,0,1.0,0,39,37,,,False,,0,d3317d655fa685748fe27042e8f5d4e5d6b8d8c49cd6065572474fd3de8ac5b3,False,False,False,True
positive_0p15_left_early_loading_moderate_ice_preregistered_v2,v5_pair_041,41,positive,0.15,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608541,3.0,553ddfbd4f33915995106b272cc75fb4c83871948d1b887ceddf6da27b23709c,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,38f629a98fe6ce8d730b618b317d3198bd68618751dfdebaf3e3b6265c8d04dd,79ce1d503d42f4ad65641b08fdd8eab19eacd5796c5657d037fd59ad04d9de37,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1466,6000,0.09999999999999999,0,44,34,2415,2.415999999999974,True,fallen_base_height,585,b5bd2d5f3852cabfb8161420750f46e7a98839a49825c65bd131aa4f6be008ba,False,False,False,True
control_0p15_left_early_loading_moderate_ice_preregistered_v2,v5_pair_041,41,control,0.15,left,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608541,3.0,553ddfbd4f33915995106b272cc75fb4c83871948d1b887ceddf6da27b23709c,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,38f629a98fe6ce8d730b618b317d3198bd68618751dfdebaf3e3b6265c8d04dd,79ce1d503d42f4ad65641b08fdd8eab19eacd5796c5657d037fd59ad04d9de37,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1671,6000,0.3499999999999999,0,44,34,,,False,,0,3333ddbf197e0cf1547c5efea4ba906130816ff6ba6125990e4942716bde1416,False,False,False,True
positive_0p15_left_mid_loading_early_stance_native_strong_ice_v0,v5_pair_042,42,positive,0.15,left,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608542,3.0,4fc6b8426b4f67d223d3e9f074691de19ced8f4ebba0705e2e7b23c37411cb23,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,433de5c857657eee5232f0f7ee72fe68f4d67233566f9b54482a442f1d22626b,083e71722322f6b826c385535e0680af960b19675f3bd19b09c5fda13cd287b2,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1527,1208,0.6273411918795023,0,37,43,,,False,,0,5b00ef03be18a4bcde0034885a677e461a0d4bf9e384f4930df67ec63a6c1b62,False,False,False,True
control_0p15_left_mid_loading_early_stance_native_strong_ice_v0,v5_pair_042,42,control,0.15,left,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608542,3.0,4fc6b8426b4f67d223d3e9f074691de19ced8f4ebba0705e2e7b23c37411cb23,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,433de5c857657eee5232f0f7ee72fe68f4d67233566f9b54482a442f1d22626b,083e71722322f6b826c385535e0680af960b19675f3bd19b09c5fda13cd287b2,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1556,2326,0.5154241645244216,0,37,43,,,False,,0,5bb7bed1ad689fb6d3649331b7d14a46d4f67836840eacdaaa5b56f3bc28442a,False,False,False,True
positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,v5_pair_043,43,positive,0.15,left,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608543,3.0,2a22c949d23adc9ccf3e63ad4bae6bf4be63db9bfb66ff936d414c40680e356f,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,b5fd8329c1a28e9a298af4027543615e0fa79bef9aef8c98fa79e30ae9567edc,6451082d64f5b14a4d8adbe49c66c1988d20e37dc378b881ce3951bcddd93b3a,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1641,1194,0.6601767215112737,0,39,37,,,False,,0,36bdf73708d6952aedd08fb54392a62f2b52835a1e11a8cf54fd43c27a1f9e10,False,False,False,True
control_0p15_left_mid_loading_early_stance_native_strong_ice_v1,v5_pair_043,43,control,0.15,left,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608543,3.0,2a22c949d23adc9ccf3e63ad4bae6bf4be63db9bfb66ff936d414c40680e356f,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,b5fd8329c1a28e9a298af4027543615e0fa79bef9aef8c98fa79e30ae9567edc,6451082d64f5b14a4d8adbe49c66c1988d20e37dc378b881ce3951bcddd93b3a,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1686,0,1.0,0,39,37,,,False,,0,d4db20dd7e08f1c49fb715b47112e92d9f553347248bbe1137f5493ac288b352,False,False,False,True
positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,v5_pair_044,44,positive,0.15,left,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608544,3.0,0cef4faf22231f6fbe951477e82423652cd5b13dc2cb3459dbef9b08fffb835b,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,12cd2e486e2768d6616b37c85b85f8c67400cb0d8ea85c5f82ec105e9b0a5b18,8c4741ce73ba054e1ee78ee05b63fe6b247cd5967422472ac536d3d3b847c4a4,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1587,1275,0.6216761184625079,0,44,34,,,False,,0,ff418e2f7271f5967c09dce9c7af4a66e650c240e18277c43c6cfa2665a47082,False,False,False,True
control_0p15_left_mid_loading_early_stance_native_strong_ice_v2,v5_pair_044,44,control,0.15,left,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608544,3.0,0cef4faf22231f6fbe951477e82423652cd5b13dc2cb3459dbef9b08fffb835b,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,12cd2e486e2768d6616b37c85b85f8c67400cb0d8ea85c5f82ec105e9b0a5b18,8c4741ce73ba054e1ee78ee05b63fe6b247cd5967422472ac536d3d3b847c4a4,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1660,2602,0.49096385542168675,0,44,34,,,False,,0,06be21535e2ce45f6e779942bab61a0beddb5af96f56b2a9c8e1097c1f671cb3,False,False,False,True
positive_0p15_left_mid_loading_early_stance_moderate_ice_preregistered_v0,v5_pair_045,45,positive,0.15,left,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608545,3.0,6bef42a500353a5d0474b2473cb5a2e8d18beee884f0f028334fc8a17686d4e8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,26a5fac2dfc646c2db6fec83580ebbabb2ea13f79016f4129a4f7b4f6f7711cb,ce941544e63e0dbf4c08b15534fd7ecddcb3d2eca96306e167b9709d350a91b9,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1594,1410,0.6036386449184441,0,37,43,,,False,,0,8b626f79ebe9877a3125d37420949a3a31f48a29e49ac0b6bf88b184444ed015,False,False,False,True
control_0p15_left_mid_loading_early_stance_moderate_ice_preregistered_v0,v5_pair_045,45,control,0.15,left,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608545,3.0,6bef42a500353a5d0474b2473cb5a2e8d18beee884f0f028334fc8a17686d4e8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,26a5fac2dfc646c2db6fec83580ebbabb2ea13f79016f4129a4f7b4f6f7711cb,ce941544e63e0dbf4c08b15534fd7ecddcb3d2eca96306e167b9709d350a91b9,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1585,0,1.0,0,37,43,,,False,,0,0c5205c9201fbbc53921a6a2c9475b7051d6ce6bbe3c70d57081dc9049137d4a,False,False,False,True
positive_0p15_left_mid_loading_early_stance_moderate_ice_preregistered_v1,v5_pair_046,46,positive,0.15,left,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608546,3.0,cbc86ce490ba87ad3299d730d3521be6b69e71d6aad4697a4285b7b40bc5317e,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,352317eafe40642dbda4f0cd6d00963fe029d46f0230a213bba0090a2f6bbb8c,2c52bb3eff3b1dd6ad16e3e4e14019802bc0460c29f853edf5862b0d6862e4ef,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1694,1354,0.6445690672963399,0,39,37,,,False,,0,6c2cd6dbdcf09f9eb4e8ba9e1b3a1f9ca5756b148326b7b6f61e8eaff9d38418,False,False,False,True
control_0p15_left_mid_loading_early_stance_moderate_ice_preregistered_v1,v5_pair_046,46,control,0.15,left,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608546,3.0,cbc86ce490ba87ad3299d730d3521be6b69e71d6aad4697a4285b7b40bc5317e,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,352317eafe40642dbda4f0cd6d00963fe029d46f0230a213bba0090a2f6bbb8c,2c52bb3eff3b1dd6ad16e3e4e14019802bc0460c29f853edf5862b0d6862e4ef,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1664,2503,0.5117187499999999,0,39,37,,,False,,0,8d08f2e8df6c6d6d99b03cbbd2fa5133148297027b5c98aa6bcbf8a58d16c8b0,False,False,False,True
positive_0p15_left_mid_loading_early_stance_moderate_ice_preregistered_v2,v5_pair_047,47,positive,0.15,left,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608547,3.0,67a9b928500124c3b8e3eee0b1f26a20fa72410bfa9cb6e01732c38d83220cd9,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,9afbef950f65788b17e7a6dd05e6af1e30c429251dacf4d5e33b4ac6743ddb3b,9f10aafd9e4c55598d869345abd3171d6021edb7937ed0f5fda983035be83b5f,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1644,1474,0.6003649635036495,0,44,34,,,False,,0,9ab4c22f55db73235c18852011f33b91d1b839efad7cab07a6a0e484ea6d6897,False,False,False,True
control_0p15_left_mid_loading_early_stance_moderate_ice_preregistered_v2,v5_pair_047,47,control,0.15,left,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608547,3.0,67a9b928500124c3b8e3eee0b1f26a20fa72410bfa9cb6e01732c38d83220cd9,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,9afbef950f65788b17e7a6dd05e6af1e30c429251dacf4d5e33b4ac6743ddb3b,9f10aafd9e4c55598d869345abd3171d6021edb7937ed0f5fda983035be83b5f,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1680,0,1.0,0,44,34,,,False,,0,40290ec2646586ec7d1a149299c4d29409180f911c7016f6d7f637a24114aa42,False,False,False,True
positive_0p15_left_mid_late_stance_native_strong_ice_v0,v5_pair_048,48,positive,0.15,left,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608548,3.0,b99076e6962a4302cda3900d4d98bb022b900d125ca6838f94889ebb1018c4b3,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,dc8d7b26dac92945731c5348a9f932331327f39c2adff098b689c39ffa1a55da,b81cc34f493822635f16783973710e9432a0501ecbeb9722c686b57242aa4892,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1593,529,0.8443502824858756,0,37,43,,,False,,0,8334b5f183852cb7225b6a2445969b6c6dd069422fb985c29bd2ea2485a55dd9,False,False,False,True
control_0p15_left_mid_late_stance_native_strong_ice_v0,v5_pair_048,48,control,0.15,left,mid_late_stance,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608548,3.0,b99076e6962a4302cda3900d4d98bb022b900d125ca6838f94889ebb1018c4b3,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,dc8d7b26dac92945731c5348a9f932331327f39c2adff098b689c39ffa1a55da,b81cc34f493822635f16783973710e9432a0501ecbeb9722c686b57242aa4892,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1585,0,1.0,0,37,43,,,False,,0,e7faf8e5de9287ad99c8be5870fb70cba5dd3e42470c5a7ac77db77bab2b3d92,False,False,False,True
positive_0p15_left_mid_late_stance_native_strong_ice_v1,v5_pair_049,49,positive,0.15,left,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608549,3.0,9ed188ef4f4864fd9068113e7b4b13ff096d009f285c0458590f105be8e58058,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,fe427b6eab790221dd97a19a55feec1c0c6a044974a07611e52e3b558c2785a7,4e9ad455cc36f8f393b323909331c21d4248ba96f7a5980869bc557c6e3a532f,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1708,469,0.8709601873536299,0,39,37,,,False,,0,ab39d6a53f397fc12658ec0a3e3d213b553362f098c54421b9f0975514839554,False,False,False,True
control_0p15_left_mid_late_stance_native_strong_ice_v1,v5_pair_049,49,control,0.15,left,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608549,3.0,9ed188ef4f4864fd9068113e7b4b13ff096d009f285c0458590f105be8e58058,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,fe427b6eab790221dd97a19a55feec1c0c6a044974a07611e52e3b558c2785a7,4e9ad455cc36f8f393b323909331c21d4248ba96f7a5980869bc557c6e3a532f,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1666,1281,0.7510804321728691,0,39,37,,,False,,0,dc0880498b11f43fc5a8f22f75c29ab3689f59083b61eeb7fe209240b6026b5a,False,False,False,True
positive_0p15_left_mid_late_stance_native_strong_ice_v2,v5_pair_050,50,positive,0.15,left,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608550,3.0,2836e08cb5d11ab4ae7017ff83d6a6df0641fc44a4a433332d6b932c8fe00be1,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,e3b3858a348f4f15e63c2c2455a20e7f6044e5e72b771a8ccc96bd3d211f8cc1,425d934c908911a5a8ad4941423fca283bf78cac764296177a9b4226341664b7,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1622,759,0.7791923551171392,0,44,34,,,False,,0,ed873d5ab8c3af414701304cc1bf92f57e30fb50356937ddf6cbf5bdce2e624a,False,False,False,True
