sample,foot,runtime_episode_id,actionable_score,normal_score,early_score,active_score,persistence,owner_foot,simultaneous_candidate_count,reconciliation_rule,candidate_id,evaluation_scope,outer_fold,run_id,speed_mps,physical_episode_id,physical_event_present,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,too_early_activation,cross_foot_ownership_violation
1106,0,24,0.9995326995849609,2.847233216589948e-20,0.0,0.0004673766379710287,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,22,False,False,False,False,False,False,True
2000,1,37,1.0,2.5951187914905176e-15,1.3699152055790531e-11,1.1718131673332799e-11,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,33,True,False,False,False,False,False,False
1854,0,5,0.9977012276649475,3.8362955694250506e-39,1.2191147421293948e-33,0.0022987648844718933,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,3,False,False,False,True,True,False,False
2192,1,3,0.9996016621589661,0.0003595027083065361,3.6588757211575285e-05,2.257944970551762e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,3,False,False,False,True,True,False,False
1644,0,3,1.0,1.7162920113857018e-20,4.7919414852218254e-24,4.3029821483742126e-08,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,0.1,3,False,False,False,True,True,False,False
1119,0,21,0.9999706745147705,2.1446757564325125e-11,4.81289921233939e-19,2.932540519395843e-05,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,20,True,False,False,False,False,False,False
1309,1,17,0.9960200190544128,0.000357948214514181,8.497822889808049e-09,0.0036220476031303406,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,13,True,False,False,False,False,False,False
2972,1,66,0.9997630715370178,4.4391526898834854e-06,0.00023223779862746596,2.3104189494915772e-07,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,59,False,False,False,True,True,False,False
1924,1,2,0.9998823404312134,1.5142563825065736e-07,5.786016117781401e-06,0.00011167190677952021,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p15_v01,0.15,2,True,False,False,False,False,False,False
2466,1,4,0.999997615814209,1.985142853120416e-27,1.525926466346833e-14,2.417003770460724e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p15_v01,0.15,4,False,False,False,True,True,False,False
1904,1,2,0.9999791383743286,2.8719793210285616e-09,1.2960223102709278e-05,7.820812243153341e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,0.15,2,True,False,False,False,False,False,False
2109,0,15,0.9995729327201843,1.2194308283142163e-06,0.0003113631682936102,0.00011449343583080918,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,0.15,14,False,False,False,True,True,False,False
2217,1,3,0.9996417760848999,1.6612479417804117e-14,2.5116022595028653e-09,0.00035820878110826015,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,0.15,3,False,False,False,True,True,False,False
1884,1,2,0.9936174154281616,5.225519363970374e-16,8.642839777195377e-10,0.006382633000612259,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,0.15,2,True,False,False,False,False,False,False
2183,1,3,0.9990597367286682,9.963321815748028e-21,1.174404811680324e-13,0.0009403273579664528,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,0.15,3,False,False,False,True,True,False,False
1122,0,15,0.9998059868812561,7.049324267427437e-06,2.131946530425921e-06,0.00018488382920622826,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,14,False,False,False,False,False,False,True
706,1,21,0.9994072914123535,3.3845361713247257e-07,1.018087836257564e-10,0.0005923130083829165,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,19,False,False,False,False,False,False,True
731,0,7,0.9967021346092224,0.0012459482531994581,1.1823372413500427e-13,0.0020519422832876444,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,7,True,False,False,False,False,False,False
1878,0,44,0.9994021654129028,5.751021672040224e-05,6.762234261259437e-05,0.00047269294736906886,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,39,True,False,False,False,False,False,False
2453,1,69,0.9999752044677734,1.3395397502335982e-07,2.45528372033732e-05,1.7768304871879081e-07,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,57,False,False,False,False,False,False,False
2490,1,70,0.9964107871055603,0.00018680882931221277,0.0034018242731690407,5.478264597513771e-07,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,58,False,False,False,False,False,False,False
2509,0,84,0.9997175335884094,2.757882157311542e-06,1.2039051396420253e-13,0.0002797481429297477,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,77,False,False,False,False,False,False,True
2184,1,4,0.997432291507721,4.558607997751096e-06,0.00035495738848112524,0.0022081558126956224,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p10_v04,0.1,3,True,False,False,False,False,False,False
2449,0,47,0.9996291399002075,1.0811312677105889e-05,2.8667129434167826e-12,0.00035997029044665396,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p10_v04,0.1,44,True,False,False,False,False,False,False
2750,1,6,0.9998822212219238,3.398950729818027e-20,2.827803824434483e-10,0.00011779760825447738,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p10_v04,0.1,5,True,False,False,False,False,False,False
1969,0,6,0.9985490441322327,4.9247863564971794e-09,0.00044320590677671134,0.0010078006889671087,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,0.1,3,False,False,False,False,False,False,False
2930,1,7,0.9999991655349731,1.1537095535131601e-21,2.201656812417241e-08,8.226559202739736e-07,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,0.1,4,True,False,False,True,True,False,False
2944,0,37,0.9994686245918274,1.1852476571832934e-36,0.0,0.0005314025329425931,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,0.1,34,False,False,False,True,True,False,False
1986,0,5,0.9966855645179749,5.75549784116447e-05,0.0026927697472274303,0.000564146728720516,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,0.1,3,False,False,False,False,False,False,False
2940,1,7,0.9999998807907104,1.8494337132158936e-41,6.076748348959882e-08,9.745148438211615e-11,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,0.1,4,True,False,False,True,True,False,False
732,1,20,0.9995310306549072,8.47116552904481e-06,9.06512143128424e-10,0.0004605274007190019,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v04,0.15,17,False,False,False,False,False,False,False
744,0,9,0.99860018491745,0.0005081461858935654,4.704412207012787e-12,0.0008915861253626645,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v04,0.15,9,False,False,False,False,False,False,False
1894,0,45,0.9997554421424866,3.609285786909666e-11,2.0044693682663706e-10,0.0002445790742058307,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v04,0.15,41,True,False,False,False,False,False,False
2479,1,69,0.9972285628318787,0.0004291348159313202,0.0023360969498753548,6.1489427025662735e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v04,0.15,62,True,False,False,False,False,False,False
2288,1,55,0.9940115809440613,0.002117547672241926,0.00013559407670982182,0.003735229605808854,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v04,0.2,49,True,False,False,False,False,False,False
1605,0,6,0.9930425882339478,3.59718942490872e-05,2.212813221547094e-08,0.006921455264091492,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,0.1,4,False,False,False,False,False,False,False
2794,0,13,0.9930986762046814,0.001071533770300448,1.9685425286297686e-05,0.005810151342302561,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,0.1,10,True,False,False,False,False,False,False
2131,1,77,0.999993085861206,4.044371575795714e-40,0.0,6.945014774828451e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_native_strong_ice_v1,0.15,77,False,False,False,True,True,False,False
1313,0,6,0.9999984502792358,5.989663626193575e-12,1.5309482250813744e-06,1.6654887247113948e-08,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p15_right_early_loading_native_strong_ice_v1,0.15,6,False,False,False,True,True,False,False
2158,1,23,0.9988977909088135,2.6269945456289077e-35,0.0,0.0011022157268598676,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,23,False,False,False,True,True,False,False
2835,0,18,0.9931601285934448,0.0008628041832707822,0.0032427858095616102,0.0027343372348695993,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p10_left_mid_loading_early_stance_v1_M1,0.1,11,False,False,False,False,False,False,False
1468,0,13,0.9999985694885254,1.6773702652544964e-12,1.7491293888272346e-16,1.4014727867106558e-06,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p10_right_early_loading_v1_M1,0.1,13,False,False,False,False,False,False,False
1969,1,8,1.0,1.6142654921114108e-11,7.191627152749077e-19,1.1359780893727134e-09,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,8,False,False,False,False,False,False,True
1961,1,7,0.9999992847442627,1.4708723128364909e-08,1.1843254902574622e-15,7.271471531566931e-07,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,7,False,False,False,False,False,False,True
2134,1,14,0.9970076680183411,5.046849693712829e-08,2.705235124453309e-12,0.002992335008457303,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,14,False,False,False,True,True,False,False
1470,0,27,0.9997313618659973,5.0487717089708894e-05,1.194680340982704e-13,0.000218048196984455,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_right_early_loading_v1_M1,0.2,27,False,False,False,False,False,False,False
787,0,12,0.994783341884613,2.5481375587332877e-07,0.0026857033371925354,0.002530618803575635,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p10_v02,0.1,12,True,False,False,False,False,True,False
2406,0,5,0.9994755387306213,3.4843282772922812e-12,2.26020974626137e-16,0.0005244503263384104,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,3,False,False,False,True,True,False,False
2411,1,7,0.999909520149231,1.9488524786004082e-16,5.996087950317038e-32,9.045825572684407e-05,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,6,False,False,False,True,True,False,False
2887,0,8,0.9993426203727722,7.928343265143723e-16,4.262014352551802e-11,0.0006573293940164149,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,6,False,False,False,True,True,False,False
2359,0,3,0.9996893405914307,5.180717654034643e-26,2.045416362784174e-22,0.0003106874937657267,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,3,False,False,False,True,True,False,False
2463,1,13,1.0,2.7079372939057254e-19,1.5022630688685412e-34,4.094873773397012e-09,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,13,False,False,False,True,True,False,False
2806,0,5,0.9998273849487305,0.0,0.0,0.00017254754493478686,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,5,False,False,False,True,True,False,False
2849,1,15,0.9998527765274048,0.0,0.0,0.00014715520956087857,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,14,False,False,False,True,True,False,False
2437,0,5,0.9999575614929199,1.1997716887130264e-32,2.2420775429197073e-44,4.246533353580162e-05,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,0.1,4,False,False,False,True,True,False,False
2258,1,36,0.9980865716934204,7.715304632151254e-13,1.2743696970574092e-05,0.0019007058581337333,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p15_v02,0.15,34,False,False,False,False,False,False,False
1838,0,3,0.9998841285705566,2.0359033788248255e-38,4.820466717277371e-43,0.00011586453183554113,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p20_v02,0.2,3,False,False,False,True,True,False,False
2169,0,5,0.9999929666519165,0.0,0.0,7.028380878182361e-06,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p20_v02,0.2,4,False,False,False,True,True,False,False
1604,0,3,0.996965229511261,6.595955816296755e-37,2.381329753840203e-27,0.003034798428416252,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,0.2,3,False,False,False,True,True,False,False
313,1,1,0.9946576952934265,1.6119997697794375e-11,0.002151161665096879,0.00319111836142838,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_left_early_loading_native_strong_ice_v2,0.1,1,False,False,False,False,False,False,False
863,1,2,0.9988555908203125,1.0488642072925547e-11,2.615789269851107e-38,0.0011444537667557597,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_left_early_loading_native_strong_ice_v2,0.1,2,False,False,False,False,False,False,True
2009,0,68,0.9999911785125732,2.779335374141842e-41,0.0,8.85886765900068e-06,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_left_early_loading_native_strong_ice_v2,0.1,53,False,False,False,True,True,False,False
2620,0,24,1.0,0.0,0.0,2.6124068186472726e-11,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p15_right_early_loading_native_strong_ice_v2,0.15,24,False,False,False,True,True,False,False
2135,0,34,0.9992177486419678,1.2871757479326895e-11,5.551352475571849e-31,0.000782226154115051,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,34,False,False,False,True,True,False,False
2160,1,102,0.9999938011169434,1.0137609892908424e-27,1.4094936625583675e-19,6.221036073839059e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,101,False,False,False,True,True,False,False
2684,1,111,0.9999747276306152,3.775755563315795e-28,0.0,2.5237015506718308e-05,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,107,False,False,False,True,True,False,False
2726,1,112,0.9999988079071045,0.0,0.0,1.202320163429249e-06,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,108,False,False,False,True,True,False,False
592,0,1,0.9919803142547607,5.307998890202725e-06,4.5300424744709744e-08,0.008014323189854622,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_right_early_loading_v2_M1,0.1,1,False,False,False,False,False,False,False
934,1,6,0.9900237917900085,1.2628571799400135e-10,3.407893133851093e-18,0.00997626781463623,5,1,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_right_early_loading_v2_M1,0.1,6,True,False,False,False,False,False,False
594,0,1,0.9968907237052917,1.1533381893968908e-06,3.254132536767429e-07,0.0031078115571290255,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p15_right_early_loading_v2_M1,0.15,1,False,False,False,False,False,False,False
1101,0,4,0.9945905208587646,2.0669673176598735e-05,1.2947529270945779e-08,0.005388858262449503,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p15_right_early_loading_v2_M1,0.15,4,False,False,False,False,False,False,False
2372,0,118,0.9974714517593384,1.5063958491491784e-42,0.0,0.002528598764911294,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_left_early_loading_v2_M1,0.2,105,False,False,False,True,True,False,False
596,0,1,0.995142936706543,5.608169431070564e-06,5.047490247989117e-08,0.004851382225751877,5,0,1,highest_actionable_score_then_left,R2_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_v2_M1,0.2,1,False,False,False,False,False,False,False
2127,1,52,0.9998592138290405,1.0462517316030021e-34,1.0755654784588842e-06,0.00013973396562505513,5,1,1,highest_actionable_score_then_left,R2_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v00,0.1,46,False,False,False,False,False,False,False
2279,0,64,0.9999500513076782,1.2135771589275502e-38,4.46547358227659e-31,4.991000241716392e-05,5,0,1,highest_actionable_score_then_left,R2_seed_202608233,OUT_OF_FOLD_ONCE,0,ice_native_0p10_v00,0.1,63,True,False,False,False,False,False,False
