run_id,terrain_name,profile_name,acquisition_role,walking_speed_mps,contact_episode_id,start_sample,end_sample_exclusive,duration_samples,duration_ms,loaded_samples_pre_fall,post_touchdown_slip_samples_pre_fall,post_touchdown_sink_samples_pre_fall,max_anchor_drift_m,net_anchor_drift_m,max_anchor_drift_post_touchdown_m,max_tangential_velocity_post_touchdown_mps,max_contact_penetration_m,max_contact_penetration_post_touchdown_m,max_surface_relative_sole_depth_m,max_surface_relative_sole_depth_post_touchdown_m,max_loaded_penetration_change_m,stable_loaded_contact_pre_fall,entire_episode_pre_fall,has_pre_fall_calibration_samples
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,39,1242,1259,17,17,17,7,7,0.011189043322671599,0.011189043322671599,0.011189043322671599,0.7744204211262439,0.00025561321459693486,0.0002128022680357262,0.00025561321459693486,0.0002128022680357262,0.0001422458388856268,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,40,1260,1272,12,12,12,2,2,0.0075623660289558595,0.0075623660289558595,0.0075623660289558595,0.7632213927838241,0.00017250888120153973,6.073658874646958e-05,0.00017250888120153973,6.073658874647652e-05,4.681777453385827e-06,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,41,1273,1290,17,17,17,7,7,0.010455206769163231,0.010455206769163231,0.010455206769163231,0.7793108473673207,0.0003638633970391393,0.00031094031850188285,0.00036386339703913233,0.00031094031850188285,0.00025543106641585933,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,42,1291,1297,6,6,6,0,0,0.003407456674224183,0.003407456674224183,,,4.931414593103544e-05,,4.931414593103544e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,43,1298,1301,3,3,3,0,0,0.0014180115273137758,0.0014180115273137758,,,1.2752168125513934e-05,,1.2752168125513934e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,44,1302,1306,4,4,4,0,0,0.00215573707392681,0.0021557370739268096,,,2.144818326518371e-05,,2.144818326518371e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,45,1307,1312,5,5,5,0,0,0.00307527533097317,0.00307527533097317,,,4.051443621119321e-05,,4.051443621119321e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,46,1314,1317,3,3,3,0,0,0.0017133418115842436,0.0017133418115842436,,,2.2572316108799943e-05,,2.2572316108799943e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,47,1319,1322,3,3,3,0,0,0.001879908072107377,0.001879908072107377,,,1.6068001224746158e-05,,1.6068001224746158e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,48,1587,1938,351,351,342,332,332,0.14274049859582216,0.1242401705100008,0.14274049859582216,1.1114002977570245,0.0037302054851795453,0.0037302054851795453,0.0037302054851795453,0.0037302054851795453,0.0035556542940693436,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,49,1939,1958,19,19,19,9,9,0.00697213848134245,0.0069721384813424495,0.00697213848134245,0.4267873785230808,0.00011323431702762576,0.00010176253529378242,0.00011323431702762576,0.00010176253529378242,7.121697937215177e-05,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,50,1959,1965,6,6,6,0,0,0.0025336540363568717,0.0025336540363568717,,,2.0067036440483792e-05,,2.0067036440483792e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,51,1968,1972,4,4,4,0,0,0.0018477636091926016,0.0018477636091926016,,,8.506647544838201e-06,,8.50664754484514e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,52,1973,1974,1,1,1,0,0,0.0,0.0,,,1.0058698091215332e-06,,1.0058698091215332e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,53,1975,1976,1,1,1,0,0,0.0,0.0,,,1.050376297449633e-06,,1.050376297449633e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,54,1977,1980,3,3,3,0,0,0.0013576128659178698,0.0013576128659178698,,,8.478749161692882e-06,,8.478749161692882e-06,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,55,2232,2331,99,99,98,88,88,0.05561120975013911,0.05561120975013911,0.05561120975013911,0.933971580816451,0.011607879130302836,0.011607879130302836,0.011607879130302829,0.011607879130302829,0.009779828710436811,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,56,2332,2368,36,36,36,26,26,0.00901519967216481,0.009015199672164808,0.00901519967216481,0.3390431437733929,0.0007808956050038519,0.0007808956050038519,0.0007808956050038554,0.0007808956050038554,0.0006192775143345486,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,57,2369,2398,29,29,29,19,19,0.011525161038607063,0.011525161038607063,0.011525161038607063,0.5507392057801802,0.0006343498310901847,0.0006342845569575024,0.0006343498310901847,0.0006342845569575024,0.0004989430095082986,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,58,2399,2420,21,21,21,11,11,0.011451195331564634,0.011451195331564634,0.011451195331564634,0.6918049112647844,0.0004101654953208257,0.0003877954129672635,0.0004101654953208326,0.0003877954129672635,0.0002842339049172887,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,59,2421,2460,39,39,39,29,29,0.02527222875775727,0.02527222875775727,0.02527222875775727,0.7630074114014259,0.00017304394024236346,0.00017304394024236346,0.0001730439402423704,0.0001730439402423704,0.00012489577637860017,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,60,2461,2533,72,72,72,62,62,0.03983442193220005,0.03983442193220005,0.03983442193220005,1.0715763101401354,0.00017055892619758772,0.00017055892619758772,0.00017055892619758772,0.00017055892619758772,0.0001520020002837158,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,61,2534,2541,7,7,7,0,0,0.006538615304601205,0.006538615304601205,,,6.714269739315892e-05,,6.714269739315892e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,62,2542,2562,20,20,20,10,10,0.021463837468300728,0.02146383746830073,0.021463837468300728,1.164077141060001,6.0912942731190627e-05,5.911551329759301e-05,6.0912942731197565e-05,5.911551329759301e-05,3.1760438848282835e-05,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,63,2563,2570,7,7,7,0,0,0.007100911113814538,0.007100911113814538,,,5.799924513060894e-05,,5.799924513060894e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,64,2571,2576,5,5,5,0,0,0.004841670142149347,0.004841670142149347,,,3.484799115250747e-05,,3.484799115250747e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,65,2577,2582,5,5,3,0,0,0.004906484457451816,0.004906484457451816,,,4.624301125295393e-05,,4.624301125295393e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,66,2841,2910,69,69,68,58,58,0.07008837784998306,0.07008837784998306,0.07008837784998306,1.5308955379315337,0.00716354394638138,0.00716354394638138,0.00716354394638138,0.00716354394638138,0.006560257930719127,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,67,2911,2924,13,13,13,3,3,0.01837032313004486,0.01837032313004486,0.01837032313004486,1.4761191679134713,0.00034426135044284944,0.00018935942520019022,0.0003442613504428425,0.00018935942520019022,0.00012663899786931332,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,68,2925,2941,16,16,16,6,6,0.02112311116008268,0.02112311116008268,0.02112311116008268,1.381387482636819,0.00012851452406381202,4.410792281622344e-05,0.00012851452406381896,4.410792281622344e-05,3.597018188739032e-05,0,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,69,2942,2948,6,6,6,0,0,0.0060054506440984715,0.0060054506440984715,,,6.105419406018508e-05,,6.105419406019202e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,70,2949,2956,7,7,7,0,0,0.0062920083819458465,0.0062920083819458465,,,6.60083472792906e-05,,6.600834727929755e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,71,2957,2990,33,33,33,23,23,0.029054631467480063,0.029054631467480063,0.029054631467480063,0.9476728457968171,7.284643221582964e-05,7.284643221582964e-05,7.28464322158227e-05,7.28464322158227e-05,4.6077168721542217e-05,1,1,1
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,72,2991,2998,7,7,7,0,0,0.005479319457525287,0.005479319457525287,,,5.959630725746023e-05,,5.959630725745329e-05,,,0,1,0
ice_native_0p20_r00,ice,ice,slip_candidate,0.2,73,2999,3000,1,1,1,0,0,0.0,0.0,,,1.3310618179311444e-05,,1.3310618179311444e-05,,,0,1,0
sand_solref_interpolation_1of3_0p10_r00,sand,sand_solref_interpolation_1of3,sink_candidate,0.1,0,37,303,266,266,243,233,233,0.004711403680827464,0.004711403680827464,0.0031964931109371634,0.11908323316927955,0.006551622432563182,0.006551622432563182,0.006551622432563179,0.006551622432563179,0.006523330727150153,1,1,1
sand_solref_interpolation_1of3_0p10_r00,sand,sand_solref_interpolation_1of3,sink_candidate,0.1,1,596,968,372,372,352,342,342,0.0070895930606529435,0.004458684776821609,0.0070895930606529435,0.1610383002614438,0.006133082769491603,0.006133082769491603,0.0061330827694916065,0.0061330827694916065,0.005769613094666698,1,1,1
sand_solref_interpolation_1of3_0p10_r00,sand,sand_solref_interpolation_1of3,sink_candidate,0.1,2,1177,1548,371,371,343,333,333,0.009865567792110062,0.004520528289876548,0.009865567792110062,0.17068768130655154,0.005845917502150642,0.005845917502150642,0.005845917502150642,0.005845917502150642,0.005732619952774368,1,1,1
sand_solref_interpolation_1of3_0p10_r00,sand,sand_solref_interpolation_1of3,sink_candidate,0.1,3,1778,2147,369,369,342,332,332,0.010595362628295862,0.004784498489320195,0.010595362628295862,0.2233803402622322,0.006027770200004816,0.006027770200004816,0.006027770200004819,0.006027770200004819,0.005929365100838871,1,1,1
sand_solref_interpolation_1of3_0p10_r00,sand,sand_solref_interpolation_1of3,sink_candidate,0.1,4,2379,2747,368,368,341,331,331,0.010481684916911576,0.004881808162640415,0.010481684916911576,0.21805299147231882,0.006065948312799464,0.006065948312799464,0.006065948312799464,0.006065948312799464,0.006033669979595008,1,1,1
sand_solref_interpolation_1of3_0p10_r00,sand,sand_solref_interpolation_1of3,sink_candidate,0.1,5,2979,3000,21,21,21,11,11,0.003978280678813771,0.003978280678813771,0.003978280678813771,0.21191257022177104,0.004313815423659213,0.004313815423659213,0.00431381542365922,0.00431381542365922,0.004142730441749676,0,1,1
sand_solref_interpolation_2of3_0p10_r00,sand,sand_solref_interpolation_2of3,sink_candidate,0.1,0,37,313,276,276,243,233,233,0.009325568734458575,0.009325568734458575,0.004304312275473592,0.14884702770509367,0.009432855501513928,0.009432855501513928,0.009432855501513925,0.009432855501513925,0.009404563796100898,1,1,1
sand_solref_interpolation_2of3_0p10_r00,sand,sand_solref_interpolation_2of3,sink_candidate,0.1,1,589,982,393,393,376,366,366,0.00827322822606406,0.004658144714471024,0.00827322822606406,0.24213840106981754,0.00867249113654393,0.00867249113654393,0.008672491136543933,0.008672491136543933,0.00844012838839607,1,1,1
sand_solref_interpolation_2of3_0p10_r00,sand,sand_solref_interpolation_2of3,sink_candidate,0.1,2,1176,1560,384,384,345,335,335,0.009434078123070948,0.0029311787504938415,0.009434078123070948,0.1912584775343259,0.008331580316884437,0.008331580316884437,0.00833158031688443,0.00833158031688443,0.007923901024919092,1,1,1
sand_solref_interpolation_2of3_0p10_r00,sand,sand_solref_interpolation_2of3,sink_candidate,0.1,3,1775,2156,381,381,345,335,335,0.011122525372412368,0.0031544793855843778,0.011122525372412368,0.28155997935937316,0.008332351631933296,0.008332351631933296,0.008332351631933296,0.008332351631933296,0.008298167619597008,1,1,1
sand_solref_interpolation_2of3_0p10_r00,sand,sand_solref_interpolation_2of3,sink_candidate,0.1,4,2377,2757,380,380,343,333,333,0.01120974646233388,0.003224461503060193,0.01120974646233388,0.2829268396122197,0.008471890646833995,0.008471890646833995,0.008471890646833992,0.008471890646833992,0.008322597203413135,1,1,1
sand_solref_interpolation_2of3_0p10_r00,sand,sand_solref_interpolation_2of3,sink_candidate,0.1,5,2976,3000,24,24,24,14,14,0.00576228152302837,0.00576228152302837,0.00576228152302837,0.28291058216299936,0.005351367251490015,0.005351367251490015,0.005351367251490022,0.005351367251490022,0.005339961100506163,0,1,1
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,0,37,323,286,286,243,233,233,0.013705137861486182,0.013705137861486182,0.0052495009577953914,0.16739507106133,0.01381525035467569,0.01381525035467569,0.013815250354675686,0.013815250354675686,0.01378695864926266,1,1,1
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,1,581,1099,518,518,512,502,502,0.01929459599929783,0.01929459599929783,0.01929459599929783,0.3904615290979822,0.012986223466625157,0.012986223466625157,0.027269741598795617,0.027269741598795617,0.012681557606951596,1,1,1
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,2,1127,1683,556,556,556,546,546,0.03834188118216734,0.03834188118216734,0.03834188118216734,0.38535713788166104,0.015292140683881263,0.015292140683881263,0.021564957414158648,0.021564957414158648,0.015229255977541295,1,1,1
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,3,1729,2684,955,955,955,945,945,0.1445128865782077,0.14451288657820774,0.1445128865782077,2.4154652013731863,0.012588450050712779,0.012588450050712779,0.06000763635336515,0.06000763635336515,0.012511591189809088,1,1,1
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,4,2784,2791,7,7,0,0,0,,,,,,,,,,0,0,0
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,5,2823,2864,41,41,0,0,0,,,,,,,,,,0,0,0
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,6,2894,2930,36,36,0,0,0,,,,,,,,,,0,0,0
sand_native_0p10_r00,sand,sand_native,sink_candidate,0.1,7,2976,2990,14,14,0,0,0,,,,,,,,,,0,0,0
sand_slightly_compliant_0p10_r00,sand,sand_slightly_compliant,sink_candidate,0.1,0,37,334,297,297,248,238,238,0.01814257727691237,0.01814257727691237,0.01493544229577123,0.3611770925229132,0.01982164807906003,0.01982164807906003,0.019821648079060027,0.019821648079060027,0.019793356373647,1,1,1
sand_slightly_compliant_0p10_r00,sand,sand_slightly_compliant,sink_candidate,0.1,1,567,1611,1044,1044,1044,1034,1034,0.1287118646852731,0.1287118646852731,0.1287118646852731,3.0547230180567575,0.014176020152030937,0.014176020152030937,0.11218492380383815,0.11218492380383815,0.014073193664434436,1,1,1
sand_slightly_compliant_0p10_r00,sand,sand_slightly_compliant,sink_candidate,0.1,2,1683,1734,51,51,0,0,0,,,,,,,,,,0,0,0
sand_slightly_compliant_0p10_r00,sand,sand_slightly_compliant,sink_candidate,0.1,3,1853,1937,84,84,0,0,0,,,,,,,,,,0,0,0
sand_moderately_compliant_0p10_r00,sand,sand_moderately_compliant,sink_candidate,0.1,0,37,349,312,312,273,263,263,0.02361761819987178,0.02361761819987178,0.02361761819987178,0.36462398344452185,0.026674368432122186,0.026674368432122186,0.026674368432122186,0.026674368432122186,0.026646076726709156,1,1,1
sand_moderately_compliant_0p10_r00,sand,sand_moderately_compliant,sink_candidate,0.1,1,543,1607,1064,1064,1052,1042,1042,0.05929019521858141,0.04839678314959538,0.05929019521858141,2.176043768616825,0.019748335819444695,0.019748335819444695,0.1315170497021912,0.1315170497021912,0.01971597817458408,1,0,1
sand_moderately_compliant_0p10_r00,sand,sand_moderately_compliant,sink_candidate,0.1,2,1679,1791,112,112,0,0,0,,,,,,,,,,0,0,0
sand_moderately_compliant_0p10_r00,sand,sand_moderately_compliant,sink_candidate,0.1,3,1889,1936,47,47,0,0,0,,,,,,,,,,0,0,0
